CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
28;SERGIPE;SE;2800209;Aquidabã;04094;1;2800209040941;COMUNIDADE QUILOMBOLA;MOCAMBO;00006;COMUNIDADE QUILOMBOLA MOCAMBO;;;01420.003894/2013-34;-10.197181472;-37.1334771254
28;SERGIPE;SE;2805604;Porto da Folha;04096;1;2805604040961;COMUNIDADE QUILOMBOLA;MOCAMBO;00004;COMUNIDADE QUILOMBOLA MOCAMBO;98;MOCAMBO;01420.000185/1998-60;-9.77944744432;-37.404427344
28;SERGIPE;SE;2804805;Nossa Senhora do Socorro;04307;1;2804805043071;COMUNIDADE QUILOMBOLA;MUSSUCA;;;;;;-10.839782861;-37.1305059585
28;SERGIPE;SE;2803609;Laranjeiras;04308;2;2803609043082;COMUNIDADE QUILOMBOLA;MUSSUCA;;;326;MUSSUCA;;-10.7979439165;-37.1249724141
28;SERGIPE;SE;2803609;Laranjeiras;04308;3;2803609043083;COMUNIDADE QUILOMBOLA;MUSSUCA;;;;;01420.003078/2005-11;-10.7801604165;-37.1386827524
28;SERGIPE;SE;2803609;Laranjeiras;04308;1;2803609043081;COMUNIDADE QUILOMBOLA;MUSSUCA;00003;COMUNIDADE QUILOMBOLA MUSSUCA;326;MUSSUCA;01420.003078/2005-11;-10.8098091079999;-37.1345909356918
28;SERGIPE;SE;2803302;Japaratuba;04756;1;2803302047561;COMUNIDADE QUILOMBOLA;PATIOBA;00003;COMUNIDADE QUILOMBOLA PATIOBA;329;PATIOBA;01420.002791/2005-47;-10.6146083193;-36.9891849854
28;SERGIPE;SE;2805406;Poço Redondo;04815;1;2805406048151;COMUNIDADE QUILOMBOLA;PÉ DE SERRA;;;173;SERRA DA GUIA;;-9.97870436099;-37.8179381284
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;04837;1;2806305048371;COMUNIDADE QUILOMBOLA;PEDRA D’ÁGUA;00010;COMUNIDADE QUILOMBOLA LUZINENSES-TABOA DE BAIXO;170;LUZIENSE;01420.001359/2005-39;-11.4271211525;-37.4475637389
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;04844;1;2806305048441;COMUNIDADE QUILOMBOLA;PEDRA FURADA;00002;COMUNIDADE QUILOMBOLA LUZINENSES-RUA DA PALHA;170;LUZIENSE;01420.001359/2005-39;-11.3349590969;-37.4049681097
28;SERGIPE;SE;2803500;Lagarto;04961;1;2803500049611;COMUNIDADE QUILOMBOLA;PINDOBA;00021;COMUNIDADE QUILOMBOLA PINDOBA;;;01420.011413/2014-45;-10.9704930554;-37.8349460698
28;SERGIPE;SE;2801306;Capela;04981;1;2801306049811;COMUNIDADE QUILOMBOLA;PIRANGI;;;171;PIRANGI;;-10.4823370452124;-37.0373279735006
28;SERGIPE;SE;2800605;Barra dos Coqueiros;05091;1;2800605050911;COMUNIDADE QUILOMBOLA;PONTAL DA BARRA;00006;COMUNIDADE QUILOMBOLA PONTAL DA BARRA;172;PONTAL DA BARRA;01420.000433/2006-81;-10.7480353332;-36.8621582212
28;SERGIPE;SE;2802106;Estância;05118;1;2802106051181;COMUNIDADE QUILOMBOLA;PORTO DE AREIA;00037;COMUNIDADE QUILOMBOLA PORTO D'AREIA;;;01420.003699/2012-23;-11.2770508609;-37.4320262466
