CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;02496;1;4314902024961;COMUNIDADE QUILOMBOLA;FAMÍLIA MACHADO;;;;;01420.003766/2014-71;-29.994832847;-51.1390431641
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;02501;1;4314902025011;COMUNIDADE QUILOMBOLA;FAMÍLIA SILVA;00007;COMUNIDADE QUILOMBOLA FAMÍLIA SILVA;118;FAMÍLIA SILVA;01420.000240/2003-87;-30.0303532915;-51.1722052068
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;02515;1;4304507025151;COMUNIDADE QUILOMBOLA;FAVILA;;;;;;-31.36145;-52.53264
43;RIO GRANDE DO SUL;RS;4314407;Pelotas;02516;1;4314407025161;COMUNIDADE QUILOMBOLA;FAVILA;;;;;01420.000923/2009-20;-31.4378261665;-52.5053019167
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;02518;1;4304507025181;COMUNIDADE QUILOMBOLA;FAXINAL;;;;;01420.000532/2012-19;-31.157681736;-52.7408472489
43;RIO GRANDE DO SUL;RS;4314605;Piratini;02550;1;4314605025501;COMUNIDADE QUILOMBOLA;FAZENDA DA CACHOEIRA;00001;COMUNIDADE QUILOMBOLA FAZENDA DA CACHOEIRA;485;FAZENDA CACHOEIRA;01420.000588/2006-17;-31.5889546606591;-53.1398595856678
43;RIO GRANDE DO SUL;RS;4309209;Gravataí;02629;1;4309209026291;COMUNIDADE QUILOMBOLA;FERREIRA FIALHO;;;;;01420.000466/2007-10;-29.9491350118972;-50.9478351531761
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;02641;1;4304507026411;COMUNIDADE QUILOMBOLA;FILHOS DOS QUILOMBOS;;;;;01420.006165/2013-30;-31.4074982777;-52.6715409444
43;RIO GRANDE DO SUL;RS;4304705;Carazinho;02658;1;4304705026581;COMUNIDADE QUILOMBOLA;FLOR DA SERRA;;;;;01420.006673/2013-18;-28.2952257915;-52.7855946663
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;02667;1;4314902026671;COMUNIDADE QUILOMBOLA;FLORES;;;;;01420.004681/2015-91;-30.0766441249;-51.2022727775
43;RIO GRANDE DO SUL;RS;4319604;São Sepé;02731;1;4319604027311;COMUNIDADE QUILOMBOLA;FUNDOS DO FORMIGUEIRO;;;;;01420.010115/2013-57;-30.1453888888889;-53.5663888888889
43;RIO GRANDE DO SUL;RS;4323002;Viamão;02821;1;4323002028211;COMUNIDADE QUILOMBOLA;GOMES E SILVA;00025;COMUNIDADE QUILOMBOLA CANTÃO DAS LOMBAS;487;CANTÃO DAS LOMBAS;01420.002792/2005-91;-30.023328347;-50.7075238252
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;02885;1;4314902028851;COMUNIDADE QUILOMBOLA;GUARANI;;;;;;-30.1249966109;-51.1078101767
43;RIO GRANDE DO SUL;RS;4317103;Sant'Ana do Livramento;02930;1;4317103029301;COMUNIDADE QUILOMBOLA;IBUCUÍ DA ARMADA;;;;;01420.001381/2009-11;-30.7668277915;-55.126672017
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;02965;1;4304507029651;COMUNIDADE QUILOMBOLA;IGUATEMI;;;;;01420.001196/2009-18;-31.2585073925313;-52.5748734967296
43;RIO GRANDE DO SUL;RS;4319604;São Sepé;03042;1;4319604030421;COMUNIDADE QUILOMBOLA;IPÊ;;;;;01420.002099/2008-61;-30.0414595924031;-53.3606523417226
43;RIO GRANDE DO SUL;RS;4316451;Salto do Jacuí;03145;1;4316451031451;COMUNIDADE QUILOMBOLA;JACUÍ;;;;;01420.102293/2018-18;-29.0951284303;-53.2243090492
43;RIO GRANDE DO SUL;RS;4316451;Salto do Jacuí;03292;1;4316451032921;COMUNIDADE QUILOMBOLA;JÚLIO BORGES;;;;;01420.000939/2006-90;-29.1479333053;-53.0859208247
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;03334;1;4314902033341;COMUNIDADE QUILOMBOLA;KEDI;;;;;01420.100637/2021-50;-30.0268314859;-51.1708750887
43;RIO GRANDE DO SUL;RS;4302808;Caçapava do Sul;03626;1;4302808036261;COMUNIDADE QUILOMBOLA;LARANJEIRAS;;;;;;-30.319266361;-53.2174315289
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;03650;1;4314902036501;COMUNIDADE QUILOMBOLA;LEMOS;;;;;01420.102521/2018-50;-30.0694383193;-51.2368825557
43;RIO GRANDE DO SUL;RS;4318309;São Gabriel;03655;1;4318309036551;COMUNIDADE QUILOMBOLA;LIBERDADE AFRICANA;;;;;01420.014213/2013-63;-30.5020766804;-54.0985836242
43;RIO GRANDE DO SUL;RS;4312450;Morro Redondo;03656;1;4312450036561;COMUNIDADE QUILOMBOLA;LICHIGUANA;;;;;;-31.68923;-52.69652
43;RIO GRANDE DO SUL;RS;4305124;Cerrito;03657;1;4305124036571;COMUNIDADE QUILOMBOLA;LICHIGUANA;;;;;01420.002169/2009-62;-31.694109194;-52.7734684719999
43;RIO GRANDE DO SUL;RS;4313656;Palmares do Sul;03666;2;4313656036662;COMUNIDADE QUILOMBOLA;LIMOEIRO;00005;COMUNIDADE QUILOMBOLA LIMOEIRO;;;;-30.482999589507;-50.4761211335638
43;RIO GRANDE DO SUL;RS;4313656;Palmares do Sul;03666;1;4313656036661;COMUNIDADE QUILOMBOLA;LIMOEIRO;;;253;LIMOEIRO;01420.002638/2005-10;-30.4877525971;-50.4915615546
43;RIO GRANDE DO SUL;RS;4320107;Sarandi;03683;1;4320107036831;COMUNIDADE QUILOMBOLA;LÚCIA MARTINS DOS SANTOS;;;;;01420.006865/2014-13;-27.9835884441;-52.9046275354
43;RIO GRANDE DO SUL;RS;4318481;São José do Hortêncio;03695;1;4318481036951;COMUNIDADE QUILOMBOLA;MACACO BRANCO;;;;;;-29.52528;-51.26765
43;RIO GRANDE DO SUL;RS;4314803;Portão;03696;1;4314803036961;COMUNIDADE QUILOMBOLA;MACACO BRANCO;;;;;01420.001671/2011-71;-29.6290195553;-51.2540715017
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;03708;1;4304507037081;COMUNIDADE QUILOMBOLA;MAÇAMBIQUE;;;;;01420.002160/2009-31;-30.9482973746;-52.6896523659
43;RIO GRANDE DO SUL;RS;4315602;Rio Grande;03715;1;4315602037151;COMUNIDADE QUILOMBOLA;MACANUDOS;;;;;01420.012577/2012-28;-32.0646479998;-52.1474443859
43;RIO GRANDE DO SUL;RS;4311007;Jaguarão;03737;1;4311007037371;COMUNIDADE QUILOMBOLA;MADEIRA;00002;COMUNIDADE QUILOMBOLA MADEIRA;;;01420.002177/2009-17;-32.2194605772676;-53.3293714451752
43;RIO GRANDE DO SUL;RS;4309209;Gravataí;03821;1;4309209038211;COMUNIDADE QUILOMBOLA;MANOEL BARBOSA;;;249;MANOEL BARBOSA;01420.000146/2003-28;-29.9475712217;-50.883441649
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;03824;1;4304507038241;COMUNIDADE QUILOMBOLA;MANOEL DO RÊGO/RINCÃO;;;;;01420.000469/2007-45;-31.3294894165;-52.6075547818
43;RIO GRANDE DO SUL;RS;4311403;Lajeado;03863;1;4311403038631;COMUNIDADE QUILOMBOLA;MARIA CARMEM;00003;COMUNIDADE QUILOMBOLA MARIA CARMEN;;;;-29.4925902081;-51.9863306021
43;RIO GRANDE DO SUL;RS;4308409;Formigueiro;03870;1;4308409038701;COMUNIDADE QUILOMBOLA;MARIA JOAQUINA;00004;COMUNIDADE QUILOMBOLA MARIA JOAQUINA;;;01420.010465/2015-85;-29.980318194;-53.3622899893
43;RIO GRANDE DO SUL;RS;4304606;Canoas;03872;1;4304606038721;COMUNIDADE QUILOMBOLA;MARIA LUIZA IRENO;;;;;01420.101899/2021-31;-29.9452805;-51.1553254
43;RIO GRANDE DO SUL;RS;4312617;Muitos Capões;03990;1;4312617039901;COMUNIDADE QUILOMBOLA;MATO GRANDE;00003;COMUNIDADE QUILOMBOLA MATO GRANDE;;;01420.006863/2014-16;-28.3245161801;-51.2215779889
43;RIO GRANDE DO SUL;RS;4308078;Fazenda Vilanova;04003;1;4308078040031;COMUNIDADE QUILOMBOLA;MATUTU;;;;;;-29.5839109581;-51.8600508865
43;RIO GRANDE DO SUL;RS;4306908;Encruzilhada do Sul;04017;1;4306908040171;COMUNIDADE QUILOMBOLA;MEDEIROS;;;;;01420.013985/2013-88;-30.8856109581;-52.6082749211
43;RIO GRANDE DO SUL;RS;4314902;Porto Alegre;04095;1;4314902040951;COMUNIDADE QUILOMBOLA;MOCAMBO;;;;;01420.102233/2019-86;-30.0373526623528;-51.2265354265307
43;RIO GRANDE DO SUL;RS;4318804;São Lourenço do Sul;04134;1;4318804041341;COMUNIDADE QUILOMBOLA;MONJOLO;;;;;01420.002161/2009-04;-31.1937694858;-52.3504116217
43;RIO GRANDE DO SUL;RS;4322004;Triunfo;04171;1;4322004041711;COMUNIDADE QUILOMBOLA;MORADA DA PAZ;00002;COMUNIDADE QUILOMBOLA MORADA DA PAZ;;;;-29.7946649999;-51.5236333193
43;RIO GRANDE DO SUL;RS;4320503;Sertão;04190;2;4320503041902;COMUNIDADE QUILOMBOLA;MORMAÇA;;;;;01420.000015/2003-41;-27.9796311941;-52.2618289843
43;RIO GRANDE DO SUL;RS;4320503;Sertão;04190;1;4320503041901;COMUNIDADE QUILOMBOLA;MORMAÇA;;;256;MORMAÇA;01420.000015/2003-41;-27.9760066366;-52.3065685726
43;RIO GRANDE DO SUL;RS;4311775;Maquiné;04198;1;4311775041981;COMUNIDADE QUILOMBOLA;MORRO ALTO;00007;COMUNIDADE QUILOMBOLA MORRO ALTO;254;MORRO ALTO;;-29.777977165;-50.1736085592972
43;RIO GRANDE DO SUL;RS;4313508;Osório;04200;1;4313508042001;COMUNIDADE QUILOMBOLA;MORRO ALTO;;;;;01420.000014/2003-04;-29.8992920136;-50.2460296775
43;RIO GRANDE DO SUL;RS;4321832;Três Forquilhas;04212;1;4321832042121;COMUNIDADE QUILOMBOLA;MORRO DO CHAPÉU;;;;;;-29.4990583193;-50.0534474744
43;RIO GRANDE DO SUL;RS;4318804;São Lourenço do Sul;04323;1;4318804043231;COMUNIDADE QUILOMBOLA;MUTUCA;;;;;;-31.25462;-52.11463
43;RIO GRANDE DO SUL;RS;4322327;Turuçu;04324;1;4322327043241;COMUNIDADE QUILOMBOLA;MUTUCA;00001;COMUNIDADE QUILOMBOLA MUTUCA;;;01420.002168/2009-18;-31.4260799304;-52.2430978778
43;RIO GRANDE DO SUL;RS;4303004;Cachoeira do Sul;04347;1;4303004043471;COMUNIDADE QUILOMBOLA;NEGRO DOS BATISTAS;;;;;;-30.0503817498;-52.88660047
43;RIO GRANDE DO SUL;RS;4314605;Piratini;04357;1;4314605043571;COMUNIDADE QUILOMBOLA;NICANOR DA LUZ;;;;;01420.009519/2016-41;-31.3693114164;-53.1098237868
43;RIO GRANDE DO SUL;RS;4301602;Bagé;04636;3;4301602046363;COMUNIDADE QUILOMBOLA;PALMAS;;;255;PALMAS;01420.000467/2007-56;-30.9239299190842;-53.7327426543706
43;RIO GRANDE DO SUL;RS;4303004;Cachoeira do Sul;04637;1;4303004046371;COMUNIDADE QUILOMBOLA;PALMAS;;;;;;-30.2982348887;-53.2386581579
43;RIO GRANDE DO SUL;RS;4301602;Bagé;04636;2;4301602046362;COMUNIDADE QUILOMBOLA;PALMAS;;;255;PALMAS;01420.000467/2007-56;-30.9355934858;-53.7399986974
43;RIO GRANDE DO SUL;RS;4301602;Bagé;04636;1;4301602046361;COMUNIDADE QUILOMBOLA;PALMAS;00011;COMUNIDADE QUILOMBOLA PALMAS;255;PALMAS;01420.000467/2007-56;-30.8664586666;-53.7053432778
43;RIO GRANDE DO SUL;RS;4321204;Taquara;04721;1;4321204047211;COMUNIDADE QUILOMBOLA;PAREDÃO;00002;COMUNIDADE QUILOMBOLA PAREDÃO;482;PAREDÃO;01420.000468/2007-09;-29.7755285276;-50.865340965
43;RIO GRANDE DO SUL;RS;4321204;Taquara;04722;1;4321204047221;COMUNIDADE QUILOMBOLA;PAREDÃO II;00003;COMUNIDADE QUILOMBOLA PAREDÃO II;;;;-29.7722592848921;-50.8572409419075
43;RIO GRANDE DO SUL;RS;4305009;Catuípe;04743;1;4305009047431;COMUNIDADE QUILOMBOLA;PASSO DO ARAÇÁ;00001;COMUNIDADE QUILOMBOLA PASSO DO ARAÇÁ;;;01420.007311/2010-00;-28.1374309266405;-54.0609694825984
43;RIO GRANDE DO SUL;RS;4304507;Canguçu;04744;1;4304507047441;COMUNIDADE QUILOMBOLA;PASSO DO LOURENÇO;;;;;01420.000804/2009-77;-31.5671955832;-52.9309181111
43;RIO GRANDE DO SUL;RS;4308409;Formigueiro;04745;1;4308409047451;COMUNIDADE QUILOMBOLA;PASSO DO MAIA;00001;COMUNIDADE QUILOMBOLA PASSOS DOS MAIAS;;;01420.000469/2008-26;-30.0299789857;-53.435255645
43;RIO GRANDE DO SUL;RS;4319604;São Sepé;04746;1;4319604047461;COMUNIDADE QUILOMBOLA;PASSOS DOS BRUM;00002;COMUNIDADE QUILOMBOLA PASSOS DOS BRUM;;;01420.002101/2008-01;-30.0839319162;-53.4655687728
43;RIO GRANDE DO SUL;RS;4308409;Formigueiro;04747;1;4308409047471;COMUNIDADE QUILOMBOLA;PASSOS DOS BRUM 2;00007;COMUNIDADE QUILOMBOLA PASSOS DOS BRUM 2;;;;-29.9852165539504;-53.508811655758
43;RIO GRANDE DO SUL;RS;4319604;São Sepé;04748;1;4319604047481;COMUNIDADE QUILOMBOLA;PASSOS DOS MAIAS;;;;;;-30.01471;-53.26073
43;RIO GRANDE DO SUL;RS;4315701;Rio Pardo;04824;1;4315701048241;COMUNIDADE QUILOMBOLA;PEDERNEIRAS;;;;;;-30.0033805831;-52.5570767835
