UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PI,JERUMENHA,0.0,0.0,0.0,0.0,1.0,26.0,24.0,8.0,0.0,1.0,1.0
PI,JOAQUIM PIRES,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,JOCA MARQUES,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0
PI,JOSÉ DE FREITAS,60.0,20.0,8.0,81.0,150.0,199.0,122.0,36.0,21.0,47.0,14.0
PI,JOÃO COSTA,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
PI,JUAZEIRO DO PIAUÍ,0.0,3.0,0.0,0.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0
PI,JUREMA,0.0,0.0,3.0,99.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0
PI,JÚLIO BORGES,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,LAGOA ALEGRE,0.0,2.0,3.0,1.0,14.0,8.0,8.0,3.0,0.0,1.0,0.0
PI,LAGOA DE SÃO FRANCISCO,0.0,1.0,1.0,15.0,12.0,10.0,16.0,14.0,10.0,3.0,0.0
PI,LAGOA DO BARRO DO PIAUÍ,0.0,2.0,13.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
PI,LAGOA DO PIAUÍ,16.0,20.0,92.0,52.0,60.0,27.0,5.0,3.0,3.0,3.0,0.0
PI,LAGOA DO SÍTIO,0.0,0.0,0.0,1.0,3.0,15.0,2.0,1.0,6.0,8.0,1.0
PI,LAGOINHA DO PIAUÍ,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,LANDRI SALES,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,LUZILÂNDIA,0.0,12.0,13.0,32.0,21.0,25.0,23.0,45.0,53.0,24.0,4.0
PI,LUÍS CORREIA,0.0,9.0,95.0,254.0,267.0,297.0,164.0,151.0,1.0,15.0,11.0
PI,MADEIRO,0.0,0.0,0.0,2.0,22.0,22.0,3.0,3.0,6.0,7.0,3.0
PI,MANOEL EMÍDIO,0.0,16.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
PI,MARCOLÂNDIA,0.0,2.0,12.0,18.0,25.0,25.0,18.0,6.0,5.0,4.0,39.0
PI,MARCOS PARENTE,0.0,0.0,0.0,17.0,7.0,1.0,1.0,0.0,0.0,9.0,16.0
PI,MASSAPÊ DO PIAUÍ,0.0,0.0,1.0,53.0,3.0,7.0,0.0,0.0,7.0,8.0,16.0
PI,MATIAS OLÍMPIO,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
PI,MIGUEL ALVES,0.0,0.0,27.0,116.0,86.0,81.0,59.0,89.0,0.0,8.0,2.0
PI,MIGUEL LEÃO,0.0,0.0,4.0,3.0,2.0,3.0,19.0,0.0,11.0,12.0,1.0
PI,MILTON BRANDÃO,0.0,1.0,4.0,24.0,7.0,26.0,4.0,24.0,0.0,0.0,1.0
PI,MONSENHOR GIL,0.0,0.0,8.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0
PI,MONSENHOR HIPÓLITO,1.0,0.0,2.0,4.0,2.0,0.0,0.0,14.0,14.0,15.0,8.0
PI,MONTE ALEGRE DO PIAUÍ,0.0,0.0,0.0,1.0,12.0,11.0,12.0,0.0,0.0,0.0,0.0
PI,MORRO CABEÇA NO TEMPO,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
PI,MORRO DO CHAPÉU DO PIAUÍ,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PI,MURICI DOS PORTELAS,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,9.0,0.0,1.0
PI,NAZARÉ DO PIAUÍ,0.0,0.0,0.0,11.0,10.0,3.0,4.0,2.0,4.0,0.0,1.0
PI,NAZÁRIA,0.0,1.0,6.0,9.0,3.0,5.0,0.0,7.0,0.0,2.0,1.0
PI,NOSSA SENHORA DE NAZARÉ,0.0,8.0,3.0,9.0,11.0,12.0,2.0,1.0,0.0,2.0,0.0
PI,NOSSA SENHORA DOS REMÉDIOS,0.0,6.0,3.0,16.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0
PI,NOVA SANTA RITA,0.0,1.0,1.0,1.0,6.0,12.0,3.0,0.0,0.0,1.0,4.0
PI,NOVO ORIENTE DO PIAUÍ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
PI,NOVO SANTO ANTÔNIO,0.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
PI,OEIRAS,15.0,20.0,36.0,98.0,121.0,184.0,66.0,30.0,22.0,31.0,15.0
PI,OLHO D'ÁGUA DO PIAUÍ,0.0,0.0,0.0,2.0,0.0,2.0,9.0,6.0,3.0,0.0,0.0
PI,PADRE MARCOS,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0
PI,PAES LANDIM,0.0,6.0,16.0,19.0,11.0,34.0,0.0,1.0,0.0,6.0,0.0
PI,PAJEÚ DO PIAUÍ,12.0,29.0,25.0,26.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
PI,PALMEIRA DO PIAUÍ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PI,PALMEIRAIS,0.0,0.0,1.0,3.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0
PI,PAQUETÁ,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,PARNAGUÁ,0.0,1.0,0.0,8.0,19.0,14.0,4.0,5.0,1.0,3.0,0.0
PI,PARNAÍBA,0.0,96.0,126.0,85.0,80.0,57.0,51.0,22.0,22.0,33.0,29.0
PI,PASSAGEM FRANCA DO PIAUÍ,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,17.0,3.0,7.0
PI,PATOS DO PIAUÍ,0.0,2.0,14.0,4.0,5.0,9.0,8.0,8.0,8.0,7.0,1.0
PI,PAU D'ARCO DO PIAUÍ,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
PI,PAULISTANA,10.0,3.0,63.0,29.0,10.0,5.0,8.0,38.0,54.0,43.0,32.0
PI,PAVUSSU,0.0,0.0,3.0,16.0,47.0,19.0,1.0,8.0,2.0,4.0,3.0
PI,PEDRO II,0.0,51.0,18.0,136.0,126.0,252.0,243.0,124.0,61.0,65.0,41.0
PI,PEDRO LAURENTINO,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
PI,PICOS,0.0,44.0,63.0,129.0,210.0,198.0,55.0,184.0,116.0,84.0,60.0
PI,PIMENTEIRAS,7.0,1.0,3.0,5.0,14.0,1.0,9.0,19.0,1.0,3.0,2.0
PI,PIO IX,0.0,1.0,14.0,52.0,63.0,50.0,18.0,29.0,6.0,21.0,12.0
PI,PIRACURUCA,0.0,1.0,25.0,60.0,79.0,83.0,22.0,4.0,32.0,10.0,15.0
PI,PIRIPIRI,0.0,1.0,60.0,200.0,166.0,203.0,116.0,122.0,59.0,60.0,31.0
PI,PORTO,0.0,0.0,1.0,4.0,7.0,18.0,22.0,0.0,0.0,1.0,0.0
PI,PORTO ALEGRE DO PIAUÍ,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,PRATA DO PIAUÍ,0.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
