UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PA,NOVO PROGRESSO,0.0,8.0,12.0,11.0,7.0,30.0,9.0,11.0,31.0,21.0,23.0
PA,NOVO REPARTIMENTO,0.0,2.0,12.0,2.0,9.0,35.0,25.0,8.0,1.0,27.0,19.0
PA,OEIRAS DO PARÁ,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,4.0,26.0,2.0
PA,ORIXIMINÁ,2.0,9.0,8.0,7.0,14.0,20.0,5.0,4.0,4.0,0.0,2.0
PA,OURILÂNDIA DO NORTE,0.0,6.0,18.0,19.0,59.0,27.0,24.0,48.0,21.0,9.0,33.0
PA,OURÉM,0.0,21.0,14.0,8.0,14.0,15.0,36.0,24.0,27.0,55.0,35.0
PA,PACAJÁ,5.0,15.0,42.0,53.0,127.0,144.0,26.0,7.0,0.0,5.0,7.0
PA,PALESTINA DO PARÁ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
PA,PARAGOMINAS,0.0,83.0,44.0,71.0,110.0,25.0,145.0,279.0,149.0,175.0,106.0
PA,PARAUAPEBAS,0.0,17.0,57.0,98.0,60.0,85.0,32.0,32.0,62.0,68.0,25.0
PA,PAU D'ARCO,0.0,0.0,0.0,8.0,5.0,1.0,5.0,1.0,0.0,1.0,1.0
PA,PEIXE-BOI,0.0,1.0,4.0,3.0,2.0,15.0,5.0,3.0,1.0,4.0,13.0
PA,PIÇARRA,0.0,4.0,10.0,6.0,5.0,11.0,2.0,4.0,0.0,2.0,1.0
PA,PLACAS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
PA,PONTA DE PEDRAS,0.0,1.0,6.0,4.0,8.0,2.0,1.0,13.0,26.0,21.0,13.0
PA,PORTEL,0.0,2.0,12.0,87.0,40.0,66.0,32.0,38.0,11.0,34.0,54.0
PA,PORTO DE MOZ,0.0,9.0,22.0,10.0,14.0,39.0,48.0,84.0,20.0,23.0,42.0
PA,PRAINHA,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,8.0
PA,PRIMAVERA,0.0,4.0,0.0,1.0,2.0,9.0,1.0,2.0,0.0,0.0,0.0
PA,QUATIPURU,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0
PA,REDENÇÃO,0.0,14.0,65.0,55.0,94.0,97.0,49.0,42.0,46.0,122.0,54.0
PA,RIO MARIA,0.0,2.0,2.0,43.0,74.0,98.0,37.0,6.0,8.0,14.0,20.0
PA,RONDON DO PARÁ,0.0,3.0,30.0,45.0,45.0,22.0,22.0,68.0,31.0,16.0,36.0
PA,RURÓPOLIS,0.0,0.0,2.0,0.0,12.0,43.0,2.0,5.0,5.0,13.0,38.0
PA,SALINÓPOLIS,1.0,11.0,90.0,172.0,231.0,163.0,140.0,169.0,197.0,193.0,143.0
