UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
MG,BOM JESUS DA PENHA,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,BOM JESUS DO AMPARO,0.0,0.0,4.0,6.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0
MG,BOM JESUS DO GALHO,0.0,1.0,2.0,1.0,15.0,3.0,5.0,1.0,0.0,4.0,15.0
MG,BOM REPOUSO,0.0,10.0,11.0,8.0,3.0,0.0,10.0,10.0,15.0,5.0,8.0
MG,BOM SUCESSO,0.0,53.0,66.0,68.0,65.0,57.0,15.0,19.0,4.0,4.0,11.0
MG,BONFIM,0.0,0.0,5.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
MG,BONFINÓPOLIS DE MINAS,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
MG,BONITO DE MINAS,0.0,2.0,2.0,4.0,1.0,7.0,14.0,34.0,52.0,43.0,79.0
MG,BORDA DA MATA,0.0,0.0,9.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0
MG,BOTELHOS,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
MG,BOTUMIRIM,0.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0
MG,BRASILÂNDIA DE MINAS,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,BRASÍLIA DE MINAS,0.0,1.0,9.0,90.0,131.0,77.0,96.0,87.0,114.0,96.0,20.0
MG,BRAZÓPOLIS,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,3.0
MG,BRAÚNAS,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
MG,BRUMADINHO,8.0,7.0,41.0,25.0,24.0,54.0,12.0,1.0,2.0,19.0,12.0
MG,BRÁS PIRES,0.0,0.0,9.0,3.0,17.0,18.0,19.0,3.0,3.0,5.0,0.0
MG,BUENO BRANDÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
MG,BUENÓPOLIS,0.0,0.0,11.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,1.0
MG,BUGRE,0.0,5.0,10.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0
MG,BURITIS,0.0,0.0,378.0,1505.0,1525.0,1146.0,342.0,168.0,138.0,197.0,107.0
MG,BURITIZEIRO,0.0,11.0,98.0,86.0,149.0,19.0,27.0,19.0,81.0,225.0,140.0
MG,CABECEIRA GRANDE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
MG,CABO VERDE,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
MG,CACHOEIRA DA PRATA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,CACHOEIRA DE MINAS,0.0,0.0,18.0,9.0,22.0,13.0,2.0,0.0,0.0,8.0,15.0
MG,CACHOEIRA DE PAJEÚ,0.0,0.0,21.0,20.0,18.0,9.0,20.0,3.0,0.0,13.0,12.0
MG,CACHOEIRA DOURADA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,CAETANÓPOLIS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,34.0
MG,CAETÉ,1.0,11.0,138.0,76.0,26.0,5.0,9.0,6.0,1.0,77.0,57.0
MG,CAIANA,0.0,1.0,9.0,9.0,3.0,1.0,0.0,72.0,184.0,0.0,3.0
MG,CAJURI,1.0,2.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0
MG,CALDAS,4.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
MG,CAMACHO,0.0,0.0,0.0,1.0,10.0,5.0,6.0,2.0,0.0,7.0,2.0
MG,CAMANDUCAIA,0.0,0.0,20.0,24.0,57.0,43.0,20.0,29.0,31.0,21.0,36.0
MG,CAMBUQUIRA,2.0,10.0,7.0,10.0,11.0,3.0,0.0,9.0,0.0,18.0,5.0
MG,CAMBUÍ,0.0,0.0,112.0,43.0,62.0,56.0,45.0,48.0,17.0,25.0,32.0
MG,CAMPANHA,0.0,0.0,0.0,5.0,37.0,56.0,45.0,43.0,64.0,65.0,38.0
MG,CAMPANÁRIO,1.0,15.0,0.0,25.0,54.0,120.0,132.0,18.0,0.0,4.0,3.0
MG,CAMPESTRE,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,9.0
MG,CAMPINA VERDE,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
MG,CAMPO AZUL,0.0,0.0,3.0,2.0,4.0,10.0,8.0,7.0,17.0,0.0,2.0
MG,CAMPO BELO,0.0,6.0,242.0,355.0,490.0,653.0,460.0,362.0,294.0,345.0,291.0
MG,CAMPO DO MEIO,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
MG,CAMPOS ALTOS,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0
MG,CAMPOS GERAIS,0.0,5.0,51.0,26.0,5.0,12.0,3.0,6.0,21.0,66.0,45.0
MG,CANA VERDE,0.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
MG,CANAÃ,0.0,1.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0
MG,CANDEIAS,0.0,46.0,93.0,85.0,141.0,103.0,42.0,0.0,0.0,29.0,24.0
MG,CANTAGALO,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,21.0,1.0,0.0
MG,CANÁPOLIS,7.0,11.0,25.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
MG,CAPARAÓ,0.0,0.0,0.0,0.0,0.0,2.0,28.0,8.0,3.0,3.0,1.0
MG,CAPELA NOVA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
MG,CAPELINHA,0.0,21.0,65.0,147.0,156.0,122.0,23.0,4.0,6.0,86.0,114.0
MG,CAPIM BRANCO,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0
MG,CAPINÓPOLIS,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MG,CAPITÃO ANDRADE,0.0,7.0,1.0,10.0,16.0,19.0,1.0,1.0,0.0,0.0,4.0
MG,CAPITÃO ENÉAS,0.0,7.0,12.0,11.0,6.0,20.0,20.0,31.0,13.0,22.0,7.0
MG,CAPITÓLIO,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
MG,CAPUTIRA,0.0,1.0,8.0,8.0,16.0,32.0,15.0,9.0,0.0,2.0,10.0
MG,CARANAÍBA,0.0,5.0,26.0,28.0,32.0,2.0,2.0,0.0,0.0,2.0,4.0
MG,CARANDAÍ,0.0,7.0,12.0,14.0,2.0,11.0,14.0,3.0,1.0,11.0,17.0
MG,CARANGOLA,0.0,2.0,33.0,18.0,40.0,22.0,20.0,18.0,7.0,19.0,25.0
MG,CARATINGA,0.0,3.0,239.0,49.0,90.0,26.0,6.0,31.0,21.0,38.0,59.0
MG,CARAÍ,0.0,27.0,35.0,24.0,36.0,32.0,29.0,13.0,51.0,33.0,20.0
MG,CARBONITA,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0
MG,CAREAÇU,0.0,5.0,18.0,1.0,16.0,1.0,0.0,0.0,0.0,8.0,18.0
MG,CARLOS CHAGAS,0.0,0.0,1.0,0.0,3.0,2.0,1.0,8.0,23.0,105.0,70.0
MG,CARMO DA CACHOEIRA,0.0,0.0,0.0,2.0,3.0,2.0,5.0,8.0,8.0,5.0,7.0
MG,CARMO DA MATA,2.0,11.0,47.0,24.0,21.0,29.0,54.0,20.0,2.0,9.0,16.0
MG,CARMO DE MINAS,0.0,26.0,84.0,83.0,49.0,35.0,35.0,31.0,4.0,20.0,2.0
MG,CARMO DO CAJURU,0.0,1.0,44.0,110.0,113.0,166.0,133.0,136.0,77.0,36.0,34.0
MG,CARMO DO PARANAÍBA,0.0,0.0,49.0,63.0,91.0,87.0,74.0,53.0,44.0,52.0,31.0
MG,CARMO DO RIO CLARO,0.0,0.0,4.0,66.0,29.0,13.0,0.0,0.0,3.0,35.0,56.0
MG,CARMÉSIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MG,CARMÓPOLIS DE MINAS,0.0,1.0,6.0,6.0,28.0,24.0,49.0,47.0,56.0,57.0,27.0
MG,CARNEIRINHO,0.0,0.0,3.0,7.0,4.0,0.0,0.0,1.0,1.0,4.0,7.0
MG,CARRANCAS,9.0,5.0,15.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0
MG,CARVALHOS,0.0,1.0,3.0,0.0,0.0,4.0,1.0,7.0,3.0,1.0,2.0
MG,CARVALHÓPOLIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
MG,CASCALHO RICO,2.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
MG,CATAGUASES,0.0,0.0,32.0,78.0,86.0,133.0,64.0,67.0,105.0,84.0,106.0
MG,CATAS ALTAS,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
MG,CATAS ALTAS DA NORUEGA,0.0,0.0,1.0,7.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0
MG,CATUJI,3.0,57.0,51.0,72.0,68.0,93.0,29.0,153.0,100.0,56.0,45.0
MG,CATUTI,0.0,0.0,0.0,3.0,7.0,37.0,13.0,0.0,0.0,2.0,4.0
MG,CAXAMBU,0.0,0.0,8.0,7.0,5.0,6.0,8.0,16.0,12.0,0.0,0.0
MG,CENTRAL DE MINAS,0.0,0.0,3.0,1.0,4.0,14.0,6.0,0.0,0.0,2.0,2.0
MG,CENTRALINA,9.0,4.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0
MG,CHALÉ,0.0,2.0,2.0,8.0,12.0,73.0,45.0,16.0,22.0,1.0,6.0
MG,CHAPADA DO NORTE,0.0,7.0,50.0,126.0,66.0,39.0,11.0,0.0,0.0,18.0,40.0
MG,CHAPADA GAÚCHA,2.0,2.0,3.0,4.0,2.0,6.0,0.0,1.0,1.0,0.0,54.0
MG,CHIADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MG,CHÁCARA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
MG,CIPOTÂNEA,0.0,0.0,0.0,6.0,9.0,11.0,4.0,1.0,3.0,0.0,1.0
MG,CLARAVAL,0.0,0.0,2.0,0.0,0.0,7.0,2.0,72.0,73.0,28.0,13.0
MG,CLARO DOS POÇÕES,0.0,0.0,11.0,7.0,11.0,5.0,5.0,42.0,26.0,6.0,2.0
MG,CLÁUDIO,0.0,4.0,77.0,142.0,116.0,86.0,2.0,0.0,1.0,40.0,49.0
MG,COIMBRA,0.0,0.0,0.0,20.0,26.0,45.0,25.0,11.0,3.0,2.0,4.0
MG,COLUNA,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
MG,COMENDADOR GOMES,0.0,2.0,0.0,17.0,15.0,9.0,0.0,2.0,2.0,0.0,0.0
MG,COMERCINHO,0.0,1.0,8.0,18.0,36.0,24.0,7.0,0.0,3.0,11.0,12.0
MG,CONCEIÇÃO DA APARECIDA,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
MG,CONCEIÇÃO DA BARRA DE MINAS,0.0,0.0,4.0,0.0,0.0,4.0,6.0,4.0,8.0,7.0,1.0
