UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
SP,BARÃO DE ANTONINA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
SP,BASTOS,0.0,0.0,10.0,7.0,7.0,3.0,6.0,7.0,8.0,0.0,3.0
SP,BATATAIS,0.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,3.0,30.0
SP,BAURU,58.0,51.0,34.0,26.0,151.0,278.0,92.0,37.0,6.0,25.0,11.0
SP,BEBEDOURO,0.0,0.0,103.0,133.0,91.0,20.0,0.0,5.0,2.0,46.0,57.0
SP,BENTO DE ABREU,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
SP,BERNARDINO DE CAMPOS,4.0,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0
SP,BERTIOGA,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0
SP,BILAC,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
SP,BIRIGUI,0.0,0.0,0.0,22.0,9.0,13.0,9.0,8.0,8.0,0.0,0.0
SP,BIRITIBA-MIRIM,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0
SP,BOA ESPERANÇA DO SUL,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0
SP,BOCAINA,0.0,4.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0
SP,BOFETE,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
SP,BOITUVA,0.0,0.0,0.0,7.0,31.0,23.0,8.0,20.0,25.0,43.0,26.0
SP,BOM JESUS DOS PERDÕES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0
SP,BOM SUCESSO DE ITARARÉ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
SP,BORACÉIA,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
SP,BORBOREMA,1.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,19.0
SP,BOREBI,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,BORÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SP,BOTUCATU,0.0,3.0,85.0,170.0,208.0,408.0,298.0,290.0,466.0,1199.0,750.0
SP,BRAGANÇA PAULISTA,0.0,1.0,18.0,161.0,244.0,304.0,123.0,51.0,4.0,2.0,0.0
SP,BRAÚNA,0.0,1.0,0.0,0.0,13.0,12.0,2.0,4.0,5.0,1.0,4.0
SP,BREJO ALEGRE,0.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,5.0,0.0,0.0
SP,BRODOWSKI,0.0,0.0,0.0,2.0,2.0,1.0,4.0,27.0,70.0,17.0,24.0
SP,BROTAS,0.0,0.0,3.0,10.0,9.0,1.0,2.0,0.0,0.0,6.0,2.0
SP,BURI,0.0,1.0,0.0,1.0,6.0,20.0,5.0,4.0,0.0,9.0,19.0
SP,BURITAMA,1.0,11.0,18.0,41.0,54.0,28.0,7.0,4.0,5.0,7.0,0.0
SP,BURITIZAL,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
SP,BÁLSAMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
SP,CABREÚVA,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0
SP,CABRÁLIA PAULISTA,0.0,1.0,2.0,0.0,1.0,1.0,7.0,2.0,7.0,2.0,1.0
SP,CACHOEIRA PAULISTA,0.0,0.0,18.0,21.0,25.0,75.0,36.0,11.0,9.0,24.0,8.0
SP,CACONDE,3.0,4.0,20.0,8.0,10.0,11.0,15.0,5.0,3.0,9.0,27.0
SP,CAFELÂNDIA,1.0,0.0,31.0,34.0,16.0,45.0,17.0,34.0,55.0,72.0,36.0
SP,CAIABU,0.0,1.0,28.0,15.0,46.0,10.0,0.0,2.0,2.0,11.0,4.0
SP,CAIEIRAS,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,1.0,19.0,60.0
SP,CAIUÁ,0.0,7.0,22.0,34.0,14.0,20.0,10.0,7.0,3.0,5.0,18.0
SP,CAJAMAR,0.0,0.0,0.0,0.0,0.0,43.0,29.0,17.0,0.0,105.0,113.0
SP,CAJATI,0.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,23.0,19.0
SP,CAJOBI,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
SP,CAJURU,0.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,5.0
SP,CAMPINA DO MONTE ALEGRE,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,5.0
SP,CAMPINAS,109.0,378.0,514.0,387.0,532.0,550.0,225.0,79.0,85.0,73.0,374.0
SP,CAMPO LIMPO PAULISTA,0.0,0.0,0.0,0.0,37.0,0.0,3.0,4.0,1.0,8.0,14.0
SP,CAMPOS DO JORDÃO,0.0,0.0,38.0,141.0,244.0,209.0,113.0,133.0,223.0,86.0,115.0
SP,CAMPOS NOVOS PAULISTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
SP,CANANÉIA,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,9.0,15.0
SP,CANAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
SP,CANITAR,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0
SP,CAPELA DO ALTO,0.0,0.0,0.0,65.0,59.0,6.0,1.0,6.0,5.0,11.0,7.0
SP,CAPIVARI,0.0,1.0,35.0,32.0,44.0,11.0,5.0,13.0,10.0,12.0,6.0
SP,CAPÃO BONITO,0.0,5.0,37.0,73.0,137.0,213.0,108.0,175.0,251.0,181.0,120.0
SP,CARAGUATATUBA,0.0,0.0,37.0,77.0,47.0,37.0,6.0,2.0,6.0,41.0,56.0
SP,CARAPICUÍBA,0.0,16.0,4.0,5.0,106.0,183.0,67.0,2.0,1.0,188.0,224.0
SP,CARDOSO,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0
SP,CASA BRANCA,0.0,2.0,8.0,16.0,3.0,6.0,0.0,0.0,0.0,5.0,19.0
SP,CASTILHO,0.0,0.0,0.0,0.0,5.0,23.0,5.0,6.0,8.0,11.0,5.0
SP,CATANDUVA,0.0,0.0,0.0,49.0,134.0,145.0,2.0,0.0,0.0,13.0,70.0
SP,CATIGUÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SP,CAÇAPAVA,0.0,4.0,54.0,139.0,135.0,97.0,22.0,9.0,7.0,62.0,59.0
SP,CEDRAL,0.0,1.0,3.0,4.0,3.0,6.0,0.0,0.0,0.0,44.0,65.0
SP,CERQUEIRA CÉSAR,0.0,1.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,3.0
SP,CERQUILHO,0.0,0.0,0.0,0.0,7.0,2.0,9.0,3.0,4.0,10.0,2.0
SP,CESÁRIO LANGE,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0
SP,CHARQUEADA,8.0,2.0,15.0,5.0,20.0,7.0,4.0,10.0,19.0,28.0,6.0
SP,CHAVANTES,0.0,1.0,0.0,4.0,10.0,26.0,2.0,0.0,0.0,0.0,0.0
SP,CLEMENTINA,8.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,COLINA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,5.0
SP,COLÔMBIA,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,CONCHAL,0.0,9.0,40.0,31.0,54.0,0.0,1.0,4.0,8.0,13.0,16.0
SP,CONCHAS,0.0,0.0,1.0,2.0,12.0,8.0,2.0,3.0,1.0,0.0,1.0
SP,CORDEIRÓPOLIS,0.0,0.0,5.0,4.0,9.0,7.0,1.0,0.0,0.0,13.0,9.0
SP,COROADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
SP,CORONEL MACEDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
SP,CORUMBATAÍ,0.0,0.0,0.0,8.0,7.0,33.0,19.0,27.0,0.0,0.0,1.0
SP,COSMORAMA,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
SP,COSMÓPOLIS,0.0,1.0,24.0,8.0,66.0,35.0,0.0,2.0,1.0,2.0,36.0
SP,COTIA,0.0,0.0,5.0,4.0,14.0,18.0,0.0,0.0,0.0,5.0,0.0
SP,CRAVINHOS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0
SP,CRISTAIS PAULISTA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,12.0
SP,CRUZEIRO,0.0,5.0,14.0,29.0,31.0,8.0,15.0,16.0,11.0,18.0,5.0
SP,CRUZÁLIA,0.0,0.0,3.0,15.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0
SP,CUBATÃO,0.0,1.0,44.0,14.0,18.0,34.0,7.0,21.0,103.0,313.0,412.0
SP,CUNHA,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,21.0,1.0,6.0
SP,CÁSSIA DOS COQUEIROS,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,CÂNDIDO MOTA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
SP,CÂNDIDO RODRIGUES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
SP,DESCALVADO,0.0,0.0,11.0,31.0,13.0,23.0,6.0,11.0,2.0,6.0,3.0
SP,DIADEMA,284.0,239.0,283.0,399.0,203.0,97.0,27.0,24.0,77.0,272.0,508.0
SP,DIRCE REIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
SP,DIVINOLÂNDIA,0.0,20.0,7.0,37.0,6.0,41.0,129.0,57.0,4.0,0.0,9.0
SP,DOBRADA,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0
SP,DOIS CÓRREGOS,0.0,31.0,64.0,51.0,64.0,120.0,152.0,252.0,271.0,179.0,118.0
SP,DOLCINÓPOLIS,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0
SP,DOURADO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,DRACENA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0
SP,DUARTINA,0.0,0.0,4.0,13.0,15.0,60.0,89.0,76.0,76.0,101.0,92.0
SP,DUMONT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
SP,ECHAPORÃ,0.0,0.0,4.0,0.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0
SP,ELDORADO,0.0,0.0,2.0,20.0,2.0,8.0,8.0,4.0,0.0,4.0,11.0
SP,ELIAS FAUSTO,0.0,0.0,0.0,0.0,0.0,4.0,11.0,12.0,7.0,5.0,5.0
SP,ELISIÁRIO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
SP,EMBAÚBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
SP,EMBU DAS ARTES,0.0,34.0,41.0,17.0,49.0,183.0,276.0,204.0,211.0,187.0,115.0
SP,EMBU-GUAÇU,0.0,0.0,11.0,20.0,88.0,63.0,18.0,37.0,31.0,30.0,36.0
SP,EMILIANÓPOLIS,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
SP,ENGENHEIRO COELHO,0.0,2.0,1.0,0.0,21.0,20.0,1.0,9.0,24.0,52.0,47.0
SP,ESPÍRITO SANTO DO PINHAL,0.0,0.0,6.0,0.0,19.0,35.0,23.0,28.0,6.0,13.0,5.0
SP,ESPÍRITO SANTO DO TURVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SP,ESTIVA GERBI,0.0,6.0,5.0,2.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0
SP,ESTRELA D'OESTE,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,12.0,33.0
SP,ESTRELA DO NORTE,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SP,EUCLIDES DA CUNHA PAULISTA,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0
SP,FARTURA,0.0,1.0,4.0,0.0,4.0,4.0,5.0,2.0,0.0,8.0,2.0
SP,FERNANDO PRESTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SP,FERNANDÓPOLIS,45.0,28.0,28.0,60.0,71.0,120.0,130.0,143.0,140.0,142.0,121.0
SP,FERNÃO,0.0,1.0,16.0,2.0,3.0,14.0,0.0,0.0,0.0,16.0,13.0
SP,FERRAZ DE VASCONCELOS,0.0,4.0,29.0,192.0,250.0,34.0,37.0,35.0,5.0,2.0,5.0
SP,FLORA RICA,0.0,0.0,4.0,0.0,0.0,2.0,6.0,2.0,6.0,2.0,5.0
SP,FLOREAL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SP,FLORÍNIA,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0
SP,FLÓRIDA PAULISTA,0.0,0.0,0.0,2.0,12.0,2.0,0.0,4.0,1.0,3.0,9.0
SP,FRANCA,0.0,538.0,1188.0,791.0,1320.0,1319.0,1343.0,973.0,219.0,167.0,233.0
SP,FRANCISCO MORATO,0.0,41.0,24.0,9.0,21.0,49.0,2312.536,31.662000000000003,63.558,170.0,111.0
SP,FRANCO DA ROCHA,0.0,3.0,38.0,52.0,70.0,41.0,13.0,11.0,13.0,0.0,46.0
SP,GABRIEL MONTEIRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SP,GARÇA,0.0,18.0,130.0,138.0,183.0,330.0,409.0,210.0,62.0,72.0,56.0
SP,GASTÃO VIDIGAL,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP,GAVIÃO PEIXOTO,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0
SP,GENERAL SALGADO,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
SP,GETULINA,0.0,0.0,13.0,36.0,45.0,43.0,14.0,14.0,9.0,0.0,6.0
SP,GLICÉRIO,0.0,1.0,0.0,0.0,6.0,0.0,1.0,4.0,2.0,10.0,1.0
SP,GUAIMBÊ,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
SP,GUAIÇARA,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,8.0
SP,GUAPIARA,0.0,0.0,2.0,26.0,13.0,2.0,17.0,0.0,87.0,38.0,55.0
SP,GUAPIAÇU,13.0,88.0,34.0,96.0,106.0,62.0,66.0,125.0,173.0,168.0,192.0
SP,GUARACI,0.0,0.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SP,GUARANI D'OESTE,0.0,0.0,13.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,5.0
SP,GUARANTÃ,2.0,3.0,12.0,2.0,0.0,6.0,15.0,14.0,2.0,20.0,20.0
SP,GUARARAPES,0.0,0.0,0.0,0.0,14.0,0.0,12.0,19.0,12.0,17.0,9.0
SP,GUARATINGUETÁ,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,227.0,266.0
SP,GUARAÇAÍ,0.0,1.0,3.0,3.0,21.0,11.0,5.0,3.0,12.0,6.0,10.0
SP,GUAREÍ,0.0,0.0,0.0,41.0,85.0,12.0,0.0,0.0,0.0,10.0,21.0
SP,GUARIBA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,10.0
SP,GUARUJÁ,0.0,11.0,138.0,281.0,430.0,443.0,246.0,347.0,502.0,969.0,359.0
SP,GUARULHOS,0.0,316.0,817.0,804.0,1229.0,1162.0,697.0,624.0,901.0,1159.0,809.0
SP,GUARÁ,15.0,105.0,61.0,95.0,152.0,276.0,131.0,5.0,1.0,24.0,18.0
SP,GUATAPARÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
SP,GUAÍRA,0.0,0.0,3.0,6.0,5.0,41.0,36.0,84.0,89.0,94.0,74.0
SP,GUZOLÂNDIA,0.0,0.0,0.0,5.0,0.0,11.0,2.0,6.0,0.0,0.0,1.0
SP,GÁLIA,12.0,10.0,25.0,16.0,20.0,13.0,8.0,32.0,43.0,34.0,25.0
SP,HERCULÂNDIA,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,116.0,61.0
SP,HOLAMBRA,0.0,1.0,2.0,0.0,97.0,0.0,2.0,4.0,1.0,67.0,38.0
SP,HORTOLÂNDIA,0.0,78.0,22.0,12.0,25.0,84.0,9.0,12.0,13.0,41.0,14.0
SP,IACANGA,0.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,21.0,13.0
SP,IBATÉ,0.0,0.0,2.0,10.0,2.0,32.0,38.0,23.0,21.0,41.0,30.0
SP,IBIRAREMA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
SP,IBIRÁ,6.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
SP,IBITINGA,0.0,0.0,40.0,44.0,46.0,64.0,1.0,0.0,0.0,38.0,40.0
SP,IBIÚNA,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,101.0,123.0,434.0
SP,ICÉM,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
SP,IEPÊ,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SP,IGARAPAVA,1.0,2.0,3.0,66.0,14.0,2.0,0.0,0.0,0.0,7.0,13.0
SP,IGARATÁ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SP,IGARAÇU DO TIETÊ,0.0,2.0,10.0,11.0,58.0,78.0,54.0,18.0,0.0,3.0,3.0
SP,IGUAPE,1.0,8.0,13.0,11.0,3.0,18.0,34.0,16.0,7.0,17.0,97.0
SP,ILHA COMPRIDA,0.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,3.0,4.0
SP,ILHA SOLTEIRA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SP,INDAIATUBA,0.0,0.0,44.0,57.0,81.0,214.0,214.0,177.0,196.0,208.0,190.0
SP,INDIANA,0.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,10.0,22.0
SP,INDIAPORÃ,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,11.0
SP,INÚBIA PAULISTA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
SP,IPAUSSU,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0
SP,IPERÓ,0.0,0.0,2.0,5.0,11.0,14.0,3.0,2.0,24.0,34.0,48.0
SP,IPEÚNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SP,IPIGUÁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SP,IPORANGA,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SP,IPUÃ,0.0,0.0,0.0,1.0,4.0,7.0,2.0,0.0,0.0,44.0,44.0
SP,IRACEMÁPOLIS,0.0,0.0,5.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0
SP,IRAPURU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
SP,IRAPUÃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
SP,ITABERÁ,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,4.0,5.0,24.0
SP,ITAJOBI,0.0,1.0,0.0,2.0,0.0,2.0,6.0,1.0,5.0,16.0,43.0
SP,ITAJU,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0
SP,ITANHAÉM,0.0,15.0,178.0,112.0,157.0,344.0,2149.0,6374.0,1871.06,314.0,145.0
SP,ITAPECERICA DA SERRA,0.0,0.0,22.0,71.0,36.0,60.0,47.0,55.0,45.0,53.0,42.0
