CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
21;MARANHÃO;MA;2104909;Guimarães;00368;1;2104909003681;COMUNIDADE QUILOMBOLA;ARAOCA;00022;COMUNIDADE QUILOMBOLA ARAOCA;;;;-2.0518774722;-44.5010890277
21;MARANHÃO;MA;2111789;Serrano do Maranhão;00373;1;2111789003731;COMUNIDADE QUILOMBOLA;ARAPIRANGA;00012;ARAPIRANGA;;;;-1.66990062497;-44.8619159869
21;MARANHÃO;MA;2103703;Cururupu;00374;1;2103703003741;COMUNIDADE QUILOMBOLA;ARAPIRANGA;;;;;;-1.81772101387;-44.8744382502
21;MARANHÃO;MA;2100204;Alcântara;00381;1;2100204003811;COMUNIDADE QUILOMBOLA;ARARENGAUA;00010;COMUNIDADE QUILOMBOLA ARARENGAUA;221;ALCANTARA;01420.001033/2004-21;-2.49123415274;-44.5619293471
21;MARANHÃO;MA;2109809;Santa Helena;00383;1;2109809003831;COMUNIDADE QUILOMBOLA;ARAÚJO;;;;;;-2.40862436107;-45.3590943598
21;MARANHÃO;MA;2100709;Anajatuba;00384;1;2100709003841;COMUNIDADE QUILOMBOLA;AREAL;;;;;;-3.22526406942;-44.6103873887
21;MARANHÃO;MA;2109304;Presidente Vargas;00385;1;2109304003851;COMUNIDADE QUILOMBOLA;AREAL;;;;;;-3.46490841665;-44.0765218889
21;MARANHÃO;MA;2106409;Mata Roma;00386;1;2106409003861;COMUNIDADE QUILOMBOLA;AREAL;00046;COMUNIDADE QUILOMBOLA AREAL;;;;-3.55939565274;-43.3526607073
21;MARANHÃO;MA;2108306;Penalva;00387;1;2108306003871;COMUNIDADE QUILOMBOLA;AREAL;;;;;01420.101056/2019-11;-3.25304655553;-45.1825622219
21;MARANHÃO;MA;2106409;Mata Roma;00389;1;2106409003891;COMUNIDADE QUILOMBOLA;AREAL II;00052;COMUNIDADE QUILOMBOLA AREAL II;;;;-3.56300433651753;-43.3448851168279
21;MARANHÃO;MA;2106904;Monção;00393;1;2106904003931;COMUNIDADE QUILOMBOLA;AREIA BRANCA;;;;;;-3.53550074997;-45.3015740563
21;MARANHÃO;MA;2110203;Santa Rita;00402;1;2110203004021;COMUNIDADE QUILOMBOLA;AREIAS;;;;;;-3.16430140272;-44.2905947932
21;MARANHÃO;MA;2102606;Cândido Mendes;00404;1;2102606004041;COMUNIDADE QUILOMBOLA;ARES ALEGRES;00020;COMUNIDADE QUILOMBOLA ARES ALEGRES;;;;-1.4482589722;-45.6531606944
21;MARANHÃO;MA;2101905;Bequimão;00408;1;2101905004081;COMUNIDADE QUILOMBOLA;ARIQUIPÁ;00014;COMUNIDADE QUILOMBOLA ARIQUIPÁ;;;01420.001617/2006-68;-2.44693769437;-44.8708205141
21;MARANHÃO;MA;2109809;Santa Helena;00419;1;2109809004191;COMUNIDADE QUILOMBOLA;ARMÍNDIO;00024;COMUNIDADE QUILOMBOLA ARMÍNDIO;;;01420.007116/2011-52;-2.37708426385;-45.4002249856
21;MARANHÃO;MA;2107456;Olinda Nova do Maranhão;00424;1;2107456004241;COMUNIDADE QUILOMBOLA;AROUCHAS;;;;;;-2.97044027774;-45.014508235
21;MARANHÃO;MA;2111003;São João Batista;00432;1;2111003004321;COMUNIDADE QUILOMBOLA;ARREBENTA;;;;;01420.102160/2022-28, 01420.012037/2015-97;-2.9475706666;-44.7985496235
21;MARANHÃO;MA;2102101;Brejo;00441;1;2102101004411;COMUNIDADE QUILOMBOLA;ÁRVORES VERDES;00011;AGROVILA DO PA  QUILOMBO ÁRVORES VERDES;222;ARVORES VERDES E ESTREITO;01420.001804/2005-61;-3.74123718049;-42.6793217077
21;MARANHÃO;MA;2100709;Anajatuba;00447;1;2100709004471;COMUNIDADE QUILOMBOLA;ASSUNTINGA;;;;;01420.100309/2017-77;-3.38668529164;-44.5860971389
21;MARANHÃO;MA;2100709;Anajatuba;00448;1;2100709004481;COMUNIDADE QUILOMBOLA;ASSUNTINGA I;;;;;;-3.38652770831;-44.5774569305
21;MARANHÃO;MA;2100709;Anajatuba;00449;1;2100709004491;COMUNIDADE QUILOMBOLA;ASSUNTINGA II;;;;;;-3.38717831941;-44.5845741114
21;MARANHÃO;MA;2106607;Matões;00450;1;2106607004501;COMUNIDADE QUILOMBOLA;ASSUVIANTES;00016;COMUNIDADE QUILOMBOLA ASSUBIANTE;;;01420.011781/2014-93;-5.32879258328;-43.707122778
21;MARANHÃO;MA;2103307;Codó;00460;1;2103307004601;COMUNIDADE QUILOMBOLA;AXIXÁ;00102;COMUNIDADE QUILOMBOLA AXIXÁ;;;;-4.58797466664;-43.7846180278
21;MARANHÃO;MA;2103307;Codó;00461;1;2103307004611;COMUNIDADE QUILOMBOLA;AXIXÁ I;00102;COMUNIDADE QUILOMBOLA AXIXÁ;;;;-4.59077741663;-43.7842439439
21;MARANHÃO;MA;2109809;Santa Helena;00462;1;2109809004621;COMUNIDADE QUILOMBOLA;AXUÍ;00043;COMUNIDADE QUILOMBOLA AXUI;465;AXUI;;-2.18126405553;-44.9909401526
21;MARANHÃO;MA;2110500;São Bento;00463;1;2110500004631;COMUNIDADE QUILOMBOLA;AZEITÃO;;;;;01420.101076/2017-20;-2.8451855972;-45.1933981669
21;MARANHÃO;MA;2108603;Pinheiro;00465;1;2108603004651;COMUNIDADE QUILOMBOLA;BACABAL;00066;COMUNIDADE QUILOMBOLA BACABAL;;;;-2.32362088958217;-45.0157514361568
21;MARANHÃO;MA;2108603;Pinheiro;00465;2;2108603004652;COMUNIDADE QUILOMBOLA;BACABAL;;;;;;-2.6468728333;-45.2406415977
21;MARANHÃO;MA;2103703;Cururupu;00467;1;2103703004671;COMUNIDADE QUILOMBOLA;BACABAL;;;;;;-1.82569365274;-44.8800314447
21;MARANHÃO;MA;2105401;Itapecuru Mirim;00468;1;2105401004681;COMUNIDADE QUILOMBOLA;BACABAL;;;460;MOCAMBO;;-3.42108251385;-44.092390028
21;MARANHÃO;MA;2109205;Presidente Juscelino;00469;1;2109205004691;COMUNIDADE QUILOMBOLA;BACABAL;00031;COMUNIDADE QUILOMBOLA BACABAL;;;;-3.08067780749994;-44.0498687987872
21;MARANHÃO;MA;2100709;Anajatuba;00471;1;2100709004711;COMUNIDADE QUILOMBOLA;BACABAL;00001;COMUNIDADE QUILOMBOLA BACABAL;;;01420.102301/2018-26;-3.33834552768;-44.5687274441
21;MARANHÃO;MA;2111789;Serrano do Maranhão;00472;2;2111789004722;COMUNIDADE QUILOMBOLA;BACABAL DO PARAÍSO;;;;;01420.009878/2013-55;-1.92526404164;-45.0417657922
21;MARANHÃO;MA;2111789;Serrano do Maranhão;00472;1;2111789004721;COMUNIDADE QUILOMBOLA;BACABAL DO PARAÍSO;00040;COMUNIDADE QUILOMBOLA BACABAL DO PARAÍSO;;;01420.009878/2013-55;-1.91450927953205;-45.071785212
21;MARANHÃO;MA;2111789;Serrano do Maranhão;00472;3;2111789004723;COMUNIDADE QUILOMBOLA;BACABAL DO PARAÍSO;;;;;01420.009878/2013-55;-1.92506968054;-45.049518153
21;MARANHÃO;MA;2109809;Santa Helena;00473;1;2109809004731;COMUNIDADE QUILOMBOLA;BACABALZINHO;00053;COMUNIDADE QUILOMBOLA BACABALZINHO;;;;-2.3950030916921;-45.4518214330413
21;MARANHÃO;MA;2112704;Vargem Grande;00474;1;2112704004741;COMUNIDADE QUILOMBOLA;BACABINHA;;;;;;-3.63126649998;-43.7147971391
21;MARANHÃO;MA;2102507;Cajari;00477;1;2102507004771;COMUNIDADE QUILOMBOLA;BACURI;;;;;;-3.38553894442;-45.1174166943
21;MARANHÃO;MA;2111078;São João do Soter;00479;1;2111078004791;COMUNIDADE QUILOMBOLA;BACURI;00026;COMUNIDADE QUILOMBOLA BACURI;;;;-4.83108034428743;-43.8123125039242
21;MARANHÃO;MA;2108603;Pinheiro;00480;1;2108603004801;COMUNIDADE QUILOMBOLA;BACURI;;;;;;-2.5191536111;-45.1027551944
21;MARANHÃO;MA;2109809;Santa Helena;00481;1;2109809004811;COMUNIDADE QUILOMBOLA;BACURI;00025;COMUNIDADE QUILOMBOLA BACURI;;;01420.016390/2011-12;-2.20928756937;-45.0922499584
21;MARANHÃO;MA;2102705;Cantanhede;00483;1;2102705004831;COMUNIDADE QUILOMBOLA;BACURI DOS PIRES;00006;COMUNIDADE QUILOMBOLA BACURI DOS PIRES;459;BACURI DOS PIRES;01420.002749/2005-26;-3.60692662491;-44.0961472608
21;MARANHÃO;MA;2101202;Bacabal;00484;1;2101202004841;COMUNIDADE QUILOMBOLA;BACURIZEIRO;00061;COMUNIDADE QUILOMBOLA BACURIZEIRO;70;CAMPO REDONDO;;-3.89252970789564;-44.659524909008
21;MARANHÃO;MA;2108801;Pirapemas;00487;1;2108801004871;COMUNIDADE QUILOMBOLA;BAGACEIRA;00023;COMUNIDADE QUILOMBOLA BAGACEIRA;;;;-3.7477402222;-44.1912629163
21;MARANHÃO;MA;2105104;Icatu;00496;1;2105104004961;COMUNIDADE QUILOMBOLA;BAIACU;;;;;;-2.78104861108;-44.0477095006
21;MARANHÃO;MA;2100204;Alcântara;00497;1;2100204004971;COMUNIDADE QUILOMBOLA;BAIACU;00136;COMUNIDADE QUILOMBOLA BAIACUAUA;221;ALCANTARA;;-2.47445049998;-44.6333794029
21;MARANHÃO;MA;2104909;Guimarães;00498;1;2104909004981;COMUNIDADE QUILOMBOLA;BAIACU;00006;COMUNIDADE QUILOMBOLA BAIACU-AÇU;;;01420.010801/2012-47;-2.18011501386;-44.627490237
21;MARANHÃO;MA;2102507;Cajari;00499;1;2102507004991;COMUNIDADE QUILOMBOLA;BAIANO;;;;;;-3.37803659708;-45.0623433294
21;MARANHÃO;MA;2103703;Cururupu;00500;1;2103703005001;COMUNIDADE QUILOMBOLA;BAIANO;;;;;;-1.81858644442;-44.7252252219
21;MARANHÃO;MA;2102507;Cajari;00501;1;2102507005011;COMUNIDADE QUILOMBOLA;BAIANO ENCHE BARRIGA;;;;;;-3.35534911104;-45.0510561967
21;MARANHÃO;MA;2112803;Viana;00504;1;2112803005041;COMUNIDADE QUILOMBOLA;BAIAS;00003;COMUNIDADE QUILOMBOLA BAIAS;;;;-3.11428423609;-45.1130997363
21;MARANHÃO;MA;2100204;Alcântara;00519;1;2100204005191;COMUNIDADE QUILOMBOLA;BAIRRO GRANJA;00093;CODÓ;221;ALCANTARA;;-2.34413315276;-44.6138950555
21;MARANHÃO;MA;2108306;Penalva;00522;1;2108306005221;COMUNIDADE QUILOMBOLA;BAIRRO NOVO;;;;;01420.100150/2017-91;-3.28592229157;-45.1796755412
21;MARANHÃO;MA;2100709;Anajatuba;00523;1;2100709005231;COMUNIDADE QUILOMBOLA;BAIRRO SÃO BENEDITO;;;;;01420.102302/2018-71;-3.26667002773;-44.6128764712
21;MARANHÃO;MA;2106904;Monção;00526;1;2106904005261;COMUNIDADE QUILOMBOLA;BAIXA ARROZ;00060;COMUNIDADE QUILOMBOLA BAIXA DO ARROZ;;;;-3.51887374996;-45.1792214432
21;MARANHÃO;MA;2111706;São Vicente Ferrer;00553;1;2111706005531;COMUNIDADE QUILOMBOLA;BAIXA GRANDE;00063;COMUNIDADE QUILOMBOLA BAIXA GRANDE;;;;-2.90789855412658;-45.1854675718157
21;MARANHÃO;MA;2112456;Turilândia;00554;1;2112456005541;COMUNIDADE QUILOMBOLA;BAIXA GRANDE;;;;;;-2.22063505554;-45.30629425
21;MARANHÃO;MA;2110203;Santa Rita;00555;1;2110203005551;COMUNIDADE QUILOMBOLA;BAIXA GRANDE;;;;;;-3.25157180554;-44.3325105278
21;MARANHÃO;MA;2110500;São Bento;00556;1;2110500005561;COMUNIDADE QUILOMBOLA;BAIXA GRANDE;;;;;01420.101081/2017-32;-2.90475234719;-45.1806510836
21;MARANHÃO;MA;2100204;Alcântara;00557;1;2100204005571;COMUNIDADE QUILOMBOLA;BAIXA GRANDE;00126;COMUNIDADE QUILOMBOLA BAIXA GRANDE;221;ALCANTARA;01420.001033/2004-21;-2.36915129165;-44.5559570836
21;MARANHÃO;MA;2102507;Cajari;00601;1;2102507006011;COMUNIDADE QUILOMBOLA;BANANAL;;;;;;-3.54096913886;-45.1193552924
21;MARANHÃO;MA;2102101;Brejo;00616;1;2102101006161;COMUNIDADE QUILOMBOLA;BANDEIRA;;;;;01420.002614/2011-17;-3.69240192465004;-42.7661516269685
21;MARANHÃO;MA;2112407;Turiaçu;00619;1;2112407006191;COMUNIDADE QUILOMBOLA;BANTA DE CIMA;;;;;;-1.68319450522131;-45.513347572636
21;MARANHÃO;MA;2100204;Alcântara;00620;1;2100204006201;COMUNIDADE QUILOMBOLA;BARAÇÁTATIUA;00124;COMUNIDADE QUILOMBOLA BARACATATIUA;221;ALCANTARA;01420.001033/2004-21;-2.23824970832;-44.408643361
21;MARANHÃO;MA;2102606;Cândido Mendes;00621;1;2102606006211;COMUNIDADE QUILOMBOLA;BARÃO DE TROMAI;;;;;;-1.48365041664;-45.6059467082
21;MARANHÃO;MA;2107209;Nina Rodrigues;00636;1;2107209006361;COMUNIDADE QUILOMBOLA;BARRA DA BURITIRANA;;;;;;-3.30283799999;-43.8315525001
21;MARANHÃO;MA;2106409;Mata Roma;00648;1;2106409006481;COMUNIDADE QUILOMBOLA;BARRA DO CABURÉ;;;;;;-3.55464527773;-43.2858458056
21;MARANHÃO;MA;2103000;Caxias;00660;1;2103000006601;COMUNIDADE QUILOMBOLA;BARRA TEREZA;00042;COMUNIDADE QUILOMBOLA SÃO MIGUEL;;;;-4.64163723606;-42.9130234877
21;MARANHÃO;MA;2112407;Turiaçu;00661;1;2112407006611;COMUNIDADE QUILOMBOLA;BARRACA;;;;;;-1.8664023611;-45.3076750973
21;MARANHÃO;MA;2106904;Monção;00662;1;2106904006621;COMUNIDADE QUILOMBOLA;BARRADAS;00013;BARRADAS;;;;-3.45452756939;-45.1530000573
21;MARANHÃO;MA;2105401;Itapecuru Mirim;00664;1;2105401006641;COMUNIDADE QUILOMBOLA;BARRAGEM AMORIM;;;;;;-3.51652499998;-44.24149
21;MARANHÃO;MA;2101301;Bacuri;00670;2;2101301006702;COMUNIDADE QUILOMBOLA;BARREIRA;;;;;01420.005285/2015-81;-1.7281587083;-45.1370595287
21;MARANHÃO;MA;2101301;Bacuri;00670;1;2101301006701;COMUNIDADE QUILOMBOLA;BARREIRA;00050;COMUNIDADE QUILOMBOLA BARREIRA;78;BARREIRA;01420.005285/2015-81;-1.73697471386;-45.1146578743
