CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
52;GOIÁS;GO;5214903;Nova Roma;02497;1;5214903024971;COMUNIDADE QUILOMBOLA;FAMÍLIA MAGALHAES;;;127;FAMÍLIA MAGALHÃES;01420.000121/2004-13;-13.562634861;-46.9562992778
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;02524;1;5213509025241;COMUNIDADE QUILOMBOLA;FAZENDA AREIA;;;124;KALUNGA;;-13.3104194442;-47.344130603
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;02542;1;5213509025421;COMUNIDADE QUILOMBOLA;FAZENDA CAROLINA;;;124;KALUNGA;;-13.2598560138;-47.2928946546
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;02595;1;5213509025951;COMUNIDADE QUILOMBOLA;FAZENDA SÃO PEDRO;;;124;KALUNGA;;-13.241798736;-47.3716786835
52;GOIÁS;GO;5207907;Flores de Goiás;02671;1;5207907026711;COMUNIDADE QUILOMBOLA;FLORES DE GOIÁS;00009;COMUNIDADE QUILOMBOLA FLORES VELHA;;;;-14.4553579581;-47.0350660563
52;GOIÁS;GO;5207907;Flores de Goiás;02672;1;5207907026721;COMUNIDADE QUILOMBOLA;FLORES VELHA;00009;COMUNIDADE QUILOMBOLA FLORES VELHA;;;01420.015245/2013-86;-14.4576123469;-47.0387527926
52;GOIÁS;GO;5220009;São João d'Aliança;02702;1;5220009027021;COMUNIDADE QUILOMBOLA;FORTE;00005;COMUNIDADE QUILOMBOLA FORTE;;;01420.000288/2008-08;-14.3095442776;-47.2900419604
52;GOIÁS;GO;5215702;Palmeiras de Goiás;02819;1;5215702028191;COMUNIDADE QUILOMBOLA;GOIANINHA;;;;;01420.002366/2017-91;-16.8028782636;-49.9148262627
52;GOIÁS;GO;5206206;Cristalina;03033;1;5206206030331;COMUNIDADE QUILOMBOLA;INOCÊNCIO PEREIRA DE OLIVEIRA;;;;;01420.001463/2009-57;-16.7617188;-47.6050575
52;GOIÁS;GO;5201405;Aparecida de Goiânia;03188;1;5201405031881;COMUNIDADE QUILOMBOLA;JARDIM CASCATA;00001;COMUNIDADE QUILOMBOLA JARDIM CASCATA;;;01420.000120/2007-11;-16.8241606248;-49.3421981249
52;GOIÁS;GO;5221080;Teresina de Goiás;03190;1;5221080031901;COMUNIDADE QUILOMBOLA;JATAROBA;;;124;KALUNGA;;-13.502381861;-47.1919900561
52;GOIÁS;GO;5221601;Uruaçu;03221;1;5221601032211;COMUNIDADE QUILOMBOLA;JESUS;;;;;;-14.5310296387;-49.1320765593
52;GOIÁS;GO;5221601;Uruaçu;03237;2;5221601032372;COMUNIDADE QUILOMBOLA;JOÃO BORGES VIEIRA;;;;;01420.000011/2009-58;-14.5331278054;-49.1308252353
52;GOIÁS;GO;5221601;Uruaçu;03237;1;5221601032371;COMUNIDADE QUILOMBOLA;JOÃO BORGES VIEIRA;00002;COMUNIDADE QUILOMBOLA JOÃO BORGES VIEIRA;;;01420.000011/2009-58;-14.5369555615;-49.1149392765309
52;GOIÁS;GO;5221601;Uruaçu;03237;3;5221601032373;COMUNIDADE QUILOMBOLA;JOÃO BORGES VIEIRA;;;;;01420.000011/2009-58;-14.5377425414;-49.1281237246
52;GOIÁS;GO;5200605;Alto Paraíso de Goiás;03321;1;5200605033211;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;;-14.1375027775;-47.5187176012
52;GOIÁS;GO;5214903;Nova Roma;03322;1;5214903033221;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;;-13.4445046665;-47.0996703904
52;GOIÁS;GO;5213087;Minaçu;03324;1;5213087033241;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;;-13.5219883885;-48.2201205557
52;GOIÁS;GO;5214606;Niquelândia;03325;1;5214606033251;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;;-14.4699806388;-48.4739510843
52;GOIÁS;GO;5205521;Colinas do Sul;03327;1;5205521033271;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;01420.000010/2009-11;-14.15305118;-48.0738181161
52;GOIÁS;GO;5221080;Teresina de Goiás;03328;1;5221080033281;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;01420.000298/1998-11;-13.7740539996;-47.2623812089
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;03329;1;5213509033291;COMUNIDADE QUILOMBOLA;KALUNGA;;;;;01420.000298/1998-11;-13.2601864304;-46.8824275087
52;GOIÁS;GO;5205307;Cavalcante;03330;1;5205307033301;COMUNIDADE QUILOMBOLA;KALUNGA;;;124;KALUNGA;01420.000298/1998-11;-13.2462118886;-47.6460376454
52;GOIÁS;GO;5221080;Teresina de Goiás;03333;1;5221080033331;COMUNIDADE QUILOMBOLA;KALUNGA RIBEIRÃO DOS BOIS;00002;COMUNIDADE QUILOMBOLA KALUNGA RIBEIRÃO DOS BOIS;124;KALUNGA;;-13.4686886116871;-47.207103843
52;GOIÁS;GO;5220157;São Luiz do Norte;03645;1;5220157036451;COMUNIDADE QUILOMBOLA;LAVRINHAS;00001;COMUNIDADE QUILOMBOLA PORTO LEUCÁDIO;;;;-14.9662209303;-49.2733786255
52;GOIÁS;GO;5213087;Minaçu;03946;1;5213087039461;COMUNIDADE QUILOMBOLA;MATA DO CAFÉ;;;;;01420.101650/2022-15;-13.5285237177111;-48.2251682989119
52;GOIÁS;GO;5205497;Cidade Ocidental;04046;1;5205497040461;COMUNIDADE QUILOMBOLA;MESQUITA;00002;COMUNIDADE QUILOMBOLA MESQUITA;128;MESQUITA;01420.000359/1998-40;-16.0877802218;-47.8775117987
52;GOIÁS;GO;5205307;Cavalcante;04231;1;5205307042311;COMUNIDADE QUILOMBOLA;MORROS;;;;;01420.005361/2017-11;-13.7871328749;-47.4571564146
52;GOIÁS;GO;5219209;Santa Cruz de Goiás;04247;1;5219209042471;COMUNIDADE QUILOMBOLA;MUCAMBO;;;;;01420.102326/2018-20;-17.3179750413;-48.4847497466
52;GOIÁS;GO;5214606;Niquelândia;04286;1;5214606042861;COMUNIDADE QUILOMBOLA;MUQUÉM;;;;;;-14.4532008054;-48.4208748027
52;GOIÁS;GO;5206503;Cromínia;04365;1;5206503043651;COMUNIDADE QUILOMBOLA;NOSSA SENHORA APARECIDA;;;;;01420.001148/2006-87;-17.2897136524;-49.3733303307
52;GOIÁS;GO;5218300;Posse;04510;1;5218300045101;COMUNIDADE QUILOMBOLA;OLHO D´ÁGUA DA LAPA;;;;;01420.101236/2018-11;-14.2085277777778;-46.4348055555556
52;GOIÁS;GO;5216908;Pilar de Goiás;04684;1;5216908046841;COMUNIDADE QUILOMBOLA;PAPUÃ;;;;;01420.103542/2018-92;-14.7653669442;-49.5795562165
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;04708;1;5213509047081;COMUNIDADE QUILOMBOLA;PARANÁ;00004;PARANÁ;;;;-13.4234039443;-47.1328306701
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;04810;1;5213509048101;COMUNIDADE QUILOMBOLA;PÉ DA SERRA;;;;;;-13.2611574166;-46.8822865017
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;04887;1;5213509048871;COMUNIDADE QUILOMBOLA;PELOTAS;;;;;01420.000244/2005-27;-13.4288827916;-47.1770165858
52;GOIÁS;GO;5216908;Pilar de Goiás;04948;1;5216908049481;COMUNIDADE QUILOMBOLA;PILAR CRUZ;;;;;;-14.4991905971;-49.4511177246
52;GOIÁS;GO;5210208;Iporá;04951;1;5210208049511;COMUNIDADE QUILOMBOLA;PILÕES;;;;;01420.103266/2018-62;-16.442250361;-51.1056450169
52;GOIÁS;GO;5203203;Barro Alto;05056;1;5203203050561;COMUNIDADE QUILOMBOLA;POMBAL;;;;;;-14.9760731665;-48.9252892383
52;GOIÁS;GO;5219456;Santa Rita do Novo Destino;05057;2;5219456050572;COMUNIDADE QUILOMBOLA;POMBAL;;;;;01420.000307/1999-46;-14.8370557775;-49.0308226021
52;GOIÁS;GO;5219456;Santa Rita do Novo Destino;05057;1;5219456050571;COMUNIDADE QUILOMBOLA;POMBAL;00003;COMUNIDADE QUILOMBOLA POMBAL;;;01420.000307/1999-46;-14.7878737169806;-48.9835607065
52;GOIÁS;GO;5220157;São Luiz do Norte;05136;1;5220157051361;COMUNIDADE QUILOMBOLA;PORTO LEUCÁDIO;;;324;PORTO LEUCÁDIO;01420.002905/2005-59;-14.9731904305;-49.3036753893
52;GOIÁS;GO;5207907;Flores de Goiás;05162;1;5207907051621;COMUNIDADE QUILOMBOLA;POVOADO DE SANTA MARIA;;;;;;-14.758519972;-46.6755641526
52;GOIÁS;GO;5200605;Alto Paraíso de Goiás;05165;1;5200605051651;COMUNIDADE QUILOMBOLA;POVOADO DO MOINHO;00001;COMUNIDADE QUILOMBOLA POVOADO MOINHO;;;01420.013360/2014-05;-14.0648825693;-47.4637458531
52;GOIÁS;GO;5209903;Iaciara;05172;1;5209903051721;COMUNIDADE QUILOMBOLA;POVOADO LEVANTADO;00006;COMUNIDADE QUILOMBOLA POVOADO LEVANTADO;479;LEVANTADO;01420.001903/2010-18;-14.0294597637;-46.6800408578
52;GOIÁS;GO;5205307;Cavalcante;05208;1;5205307052081;COMUNIDADE QUILOMBOLA;PRATA;;;;;;-13.7900445553;-47.4584137943
52;GOIÁS;GO;5213053;Mimoso de Goiás;05319;1;5213053053191;COMUNIDADE QUILOMBOLA;QUEIXO DANTAS;00001;COMUNIDADE QUILOMBOLA QUEIXO DANTAS;;;01420.007524/2013-76;-15.1571390693;-48.5241386398
52;GOIÁS;GO;5214606;Niquelândia;05367;1;5214606053671;COMUNIDADE QUILOMBOLA;RAFAEL MACHADO;;;;;01420.000024/2017-37;-14.438904972;-48.974664627
52;GOIÁS;GO;5211503;Itumbiara;05373;1;5211503053731;COMUNIDADE QUILOMBOLA;RAÍZES DO CONGO;;;;;01420.004489/2017-67;-18.4124499859;-49.2540083215
52;GOIÁS;GO;5200050;Abadia de Goiás;05400;1;5200050054001;COMUNIDADE QUILOMBOLA;RECANTOS DOURADOS;;;;;01420.010787/2016-13;-16.7594396943;-49.4405244166
52;GOIÁS;GO;5220686;Simolândia;05445;1;5220686054451;COMUNIDADE QUILOMBOLA;RETIRO;;;;;01420.012628/2016-45;-14.4082067637;-46.7130747968
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;05457;1;5213509054571;COMUNIDADE QUILOMBOLA;RIACHÃO;;;;;;-13.2555729166;-46.8923908749
52;GOIÁS;GO;5221080;Teresina de Goiás;05537;1;5221080055371;COMUNIDADE QUILOMBOLA;RIBEIRÃO;;;;;;-13.7770760553;-47.2612155691
52;GOIÁS;GO;5214606;Niquelândia;05698;1;5214606056981;COMUNIDADE QUILOMBOLA;RUFINO FRANCISCO;;;;;01420.011796/2011-17;-14.4802429999;-48.4591476944
52;GOIÁS;GO;5208905;Goiás;05794;1;5208905057941;COMUNIDADE QUILOMBOLA;SANTA BÁRBARA;;;;;;-15.9269122638;-50.1422873745
52;GOIÁS;GO;5217302;Pirenópolis;05798;1;5217302057981;COMUNIDADE QUILOMBOLA;SANTA BÁRBARA;;;;;01420.005181/2017-39;-15.846338861;-48.9454297238
52;GOIÁS;GO;5219209;Santa Cruz de Goiás;05804;1;5219209058041;COMUNIDADE QUILOMBOLA;SANTA CRUZ;;;;;;-17.321937472;-48.4748849913
52;GOIÁS;GO;5203203;Barro Alto;06111;1;5203203061111;COMUNIDADE QUILOMBOLA;SANTO ANTÔNIO DA LAGUNA;00004;COMUNIDADE QUILOMBOLA FAZENDA SANTO ANTÔNIO DA LAGUNA;;;01420.002306/2006-16;-14.861503;-48.872091
52;GOIÁS;GO;5211503;Itumbiara;06164;1;5211503061641;COMUNIDADE QUILOMBOLA;SÃO BENEDITO;;;;;;-18.4177645277;-49.2333807482
52;GOIÁS;GO;5205307;Cavalcante;06216;1;5205307062161;COMUNIDADE QUILOMBOLA;SÃO DOMINGOS;00001;COMUNIDADE QUILOMBOLA SÃO DOMINGOS;;;01420.000363/2017-13;-13.577323903;-47.6295558269643
52;GOIÁS;GO;5205307;Cavalcante;06216;2;5205307062162;COMUNIDADE QUILOMBOLA;SÃO DOMINGOS;;;;;01420.000363/2017-13;-13.7930144439;-47.459735044
52;GOIÁS;GO;5212956;Matrinchã;06232;1;5212956062321;COMUNIDADE QUILOMBOLA;SÃO FÉLIX;;;;;01420.103262/2018-84;-15.436041569;-50.7465998734
52;GOIÁS;GO;5213087;Minaçu;06234;1;5213087062341;COMUNIDADE QUILOMBOLA;SÃO FÉLIX;;;;;01420.000562/2006-79;-13.5135244164;-48.2201385117
52;GOIÁS;GO;5213087;Minaçu;06343;1;5213087063431;COMUNIDADE QUILOMBOLA;SÃO JOSÉ;;;;;;-13.5211052082;-48.2121628052
52;GOIÁS;GO;5205307;Cavalcante;06348;1;5205307063481;COMUNIDADE QUILOMBOLA;SÃO JOSÉ;;;;;;-13.7880225832;-47.458245253
