CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
17;TOCANTINS;TO;1702406;Arraias;04056;1;1702406040561;COMUNIDADE QUILOMBOLA;MIMOSO;;;;;01420.001226/2005-62;-12.9368491109;-46.9373059691
17;TOCANTINS;TO;1709807;Ipueiras;04208;1;1709807042081;COMUNIDADE QUILOMBOLA;MORRO DE SÃO JOÃO;;;;;;-11.2442232499;-48.4434288997
17;TOCANTINS;TO;1703701;Brejinho de Nazaré;04209;1;1703701042091;COMUNIDADE QUILOMBOLA;MORRO DE SÃO JOÃO;;;;;;-11.0232754583;-48.5709047783
17;TOCANTINS;TO;1718907;Santa Rosa do Tocantins;04210;1;1718907042101;COMUNIDADE QUILOMBOLA;MORRO DE SÃO JOÃO;00001;COMUNIDADE QUILOMBOLA MORRO DE SÃO JOÃO;;;01420.002368/2005-47;-11.3286156943;-48.3575003634
17;TOCANTINS;TO;1720150;São Félix do Tocantins;04267;1;1720150042671;COMUNIDADE QUILOMBOLA;MUMBUCA;;;;;;-10.1707395138;-46.6543314596
17;TOCANTINS;TO;1712702;Mateiros;04269;1;1712702042691;COMUNIDADE QUILOMBOLA;MUMBUCA;00001;COMUNIDADE QUILOMBOLA MUMBUCA;;;01420.002366/2005-58;-10.3466901526;-46.5718721083
17;TOCANTINS;TO;1718865;Santa Fé do Araguaia;04296;1;1718865042961;COMUNIDADE QUILOMBOLA;MURICI;;;;;;-7.14973868046;-48.6841199453
17;TOCANTINS;TO;1716208;Paranã;04573;1;1716208045731;COMUNIDADE QUILOMBOLA;OURO FINO;;;;;01420.014185/2013-84;-12.6160441944;-47.8764389444
17;TOCANTINS;TO;1701309;Aragominas;04819;1;1701309048191;COMUNIDADE QUILOMBOLA;PÉ DO MORRO;;;;;01420.005756/2010-47;-7.16775626366;-48.5277544309
17;TOCANTINS;TO;1700400;Almas;05032;1;1700400050321;COMUNIDADE QUILOMBOLA;POÇO D'ANTAS;;;;;01420.008700/2017-11;-11.6208770694;-47.2899725566
17;TOCANTINS;TO;1720150;São Félix do Tocantins;05166;1;1720150051661;COMUNIDADE QUILOMBOLA;POVOADO DO PRATA;00001;COMUNIDADE QUILOMBOLA POVOADO DO PRATA;;;01420.002385/2005-84;-10.1357134756716;-46.496542341
17;TOCANTINS;TO;1720150;São Félix do Tocantins;05166;2;1720150051662;COMUNIDADE QUILOMBOLA;POVOADO DO PRATA;;;;;01420.002385/2005-84;-10.1704111804;-46.6564598212
