CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
35;SÃO PAULO;SP;3505401;Barra do Turvo;05410;1;3505401054101;COMUNIDADE QUILOMBOLA;REGINALDO;00002;COMUNIDADE QUILOMBOLA REGINALDO;303;REGINALDO;01420.001457/2005-76;-24.8193259717;-48.5004679819
35;SÃO PAULO;SP;3509908;Cananéia;05451;1;3509908054511;COMUNIDADE QUILOMBOLA;RETIRO - EX COLÔNIA VELHA;00001;COMUNIDADE QUILOMBOLA BAIRRO RETIRO - EX COLÔNIA VELHA;308;RETIRO EX COLONIA VELHA;01420.001774/2009-16;-24.8774933193;-48.0103741557
35;SÃO PAULO;SP;3505401;Barra do Turvo;05551;1;3505401055511;COMUNIDADE QUILOMBOLA;RIBEIRÃO GRANDE;00004;COMUNIDADE QUILOMBOLA RIBEIRÃO GRANDE;305;RIBEIRÃO GRANDE / TERRA SECA;01420.001842/2006-02;-24.9052979344598;-48.477794694
35;SÃO PAULO;SP;3505401;Barra do Turvo;05552;1;3505401055521;COMUNIDADE QUILOMBOLA;RIBEIRÃO GRANDE E TERRA SECA;00005;COMUNIDADE QUILOMBOLA TERRA SECA;305;RIBEIRÃO GRANDE / TERRA SECA;01420.001841/2006-50;-24.8875632496;-48.483560203
35;SÃO PAULO;SP;3509908;Cananéia;05593;1;3509908055931;COMUNIDADE QUILOMBOLA;RIO DAS MINAS;00017;COMUNIDADE QUILOMBOLA RIO DAS MINAS;;;01420.015600/2015-89;-24.9936922082;-48.1158339686
35;SÃO PAULO;SP;3509908;Cananéia;05890;1;3509908058901;COMUNIDADE QUILOMBOLA;SANTA MARIA;00011;COMUNIDADE QUILOMBOLA SANTA MARIA;;;;-25.0739539125595;-48.137592965
35;SÃO PAULO;SP;3505401;Barra do Turvo;06300;1;3505401063001;COMUNIDADE QUILOMBOLA;SÃO JOÃO;;;;;01420.000405/2001-59;-24.7529132496;-48.5007652726
35;SÃO PAULO;SP;3509908;Cananéia;06457;1;3509908064571;COMUNIDADE QUILOMBOLA;SÃO PAULO BAGRE;00012;COMUNIDADE QUILOMBOLA SÃO PAULO BAGRE;;;01420.001454/2005-32;-24.9571512491209;-47.8879914027534
35;SÃO PAULO;SP;3520301;Iguape;06475;1;3520301064751;COMUNIDADE QUILOMBOLA;SÃO PEDRO;;;;;;-24.455052111;-47.5448905
35;SÃO PAULO;SP;3521200;Iporanga;06482;1;3521200064821;COMUNIDADE QUILOMBOLA;SÃO PEDRO;;;112;SÃO PEDRO;01420.001452/2005-43;-24.5226197499;-48.4038411941
35;SÃO PAULO;SP;3514809;Eldorado;06485;1;3514809064851;COMUNIDADE QUILOMBOLA;SÃO PEDRO;00020;COMUNIDADE QUILOMBOLA SÃO PEDRO;112;SÃO PEDRO;01420.001452/2005-43;-24.5231946942;-48.4053731265
35;SÃO PAULO;SP;3514809;Eldorado;06584;1;3514809065841;COMUNIDADE QUILOMBOLA;SAPATÚ;00003;COMUNIDADE QUILOMBOLA SAPATU;310;SAPATÚ;01420.000474/2000-81;-24.6007712082;-48.3599435785
35;SÃO PAULO;SP;3505401;Barra do Turvo;06699;1;3505401066991;COMUNIDADE QUILOMBOLA;SERRA PELADA;00020;COMUNIDADE QUILOMBOLA SERRA PELADA;304;PEDRA PRETA;;-24.966453973;-48.4821107047306
35;SÃO PAULO;SP;3555406;Ubatuba;06732;1;3555406067321;COMUNIDADE QUILOMBOLA;SERTÃO DE ITAMAMBUCA (CASANGA);00006;COMUNIDADE QUILOMBOLA SERTÃO DE ITAMAMBUCA (CASANGA);420;SERTÃO DE ITAMAMBUCA;;-23.395525004;-45.0311673169282
35;SÃO PAULO;SP;3555406;Ubatuba;06733;1;3555406067331;COMUNIDADE QUILOMBOLA;SERTÃO DE ITAMAMBUCA (JIÇARA);00005;COMUNIDADE QUILOMBOLA SERTÃO DE ITAMAMBUCA (JIÇARA);;;;-23.3842800567269;-45.0303531949999
35;SÃO PAULO;SP;3555406;Ubatuba;06734;1;3555406067341;COMUNIDADE QUILOMBOLA;SERTÃO DO ITAMAMBUCA (ARATACA);00004;COMUNIDADE QUILOMBOLA SERTÃO DE ITAMAMBUCA (ARATACA);420;SERTÃO DE ITAMAMBUCA;01420.003074/2005-32;-23.3914370968;-45.0257385708
35;SÃO PAULO;SP;3520301;Iguape;07305;1;3520301073051;COMUNIDADE QUILOMBOLA;UMBU;00004;COMUNIDADE QUILOMBOLA ALDEIA;317;ALDEIA;01420.003798/2012-13;-24.6251109026;-47.4725256648
35;SÃO PAULO;SP;3509908;Cananéia;07369;1;3509908073691;COMUNIDADE QUILOMBOLA;VARADOURO;00013;COMUNIDADE QUILOMBOLA VARADOURO;;;01420.001449/2005-20;-25.243493;-48.109211
