CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
27;ALAGOAS;AL;2706422;Pariconha;04023;1;2706422040231;COMUNIDADE QUILOMBOLA;MELANCIA;;;;;01420.007116/2010-71;-9.28;-38.04
27;ALAGOAS;AL;2702553;Estrela de Alagoas;04102;1;2702553041021;COMUNIDADE QUILOMBOLA;MOCÓ;;;;;;-9.28038094437;-36.7686236953
27;ALAGOAS;AL;2707206;Poço das Trincheiras;04105;2;2707206041052;COMUNIDADE QUILOMBOLA;MOCÓ;00002;COMUNIDADE QUILOMBOLA JACU 3;;;01420.001244/2004-63;-9.33855160331837;-37.4823227360975
27;ALAGOAS;AL;2707206;Poço das Trincheiras;04105;1;2707206041051;COMUNIDADE QUILOMBOLA;MOCÓ;00008;COMUNIDADE QUILOMBOLA MOCO;;;01420.001244/2004-63;-9.33909098602;-37.4457881791
27;ALAGOAS;AL;2700102;Água Branca;04183;1;2700102041831;COMUNIDADE QUILOMBOLA;MOREIRA DE BAIXO;00022;COMUNIDADE QUILOMBOLA MOREIRA DE BAIXO;;;01420.013947/2014-14;-9.30579798127319;-37.8613307025844
27;ALAGOAS;AL;2706406;Pão de Açúcar;04242;1;2706406042421;COMUNIDADE QUILOMBOLA;MUCAMBO;;;;;;-9.75068693107734;-37.4300213220182
27;ALAGOAS;AL;2709202;Traipu;04265;2;2709202042652;COMUNIDADE QUILOMBOLA;MUMBAÇA;;;;;01420.007104/2010-47;-9.97414649486223;-36.8954731656112
27;ALAGOAS;AL;2709202;Traipu;04265;4;2709202042654;COMUNIDADE QUILOMBOLA;MUMBAÇA;;;;;01420.007104/2010-47;-9.96785838813782;-36.9099250927136
27;ALAGOAS;AL;2709202;Traipu;04265;5;2709202042655;COMUNIDADE QUILOMBOLA;MUMBAÇA;;;;;01420.007104/2010-47;-9.96003398261144;-36.9167491176248
27;ALAGOAS;AL;2709202;Traipu;04265;1;2709202042651;COMUNIDADE QUILOMBOLA;MUMBAÇA;00003;COMUNIDADE QUILOMBOLA MUMBAÇA;;;01420.007104/2010-47;-9.99234876379;-36.887766863
27;ALAGOAS;AL;2709202;Traipu;04265;3;2709202042653;COMUNIDADE QUILOMBOLA;MUMBAÇA;;;;;01420.007104/2010-47;-9.96533957266015;-36.8994746880722
27;ALAGOAS;AL;2705002;Mata Grande;04271;1;2705002042711;COMUNIDADE QUILOMBOLA;MUMDUMPIN;;;;;;-9.11813263429974;-37.7247304546387
27;ALAGOAS;AL;2701605;Canapi;04272;1;2701605042721;COMUNIDADE QUILOMBOLA;MUMDUMPIN;00006;COMUNIDADE QUILOMBOLA MUDUBIM;;;01420.007118/2010-61;-9.17498371274871;-37.6379510061813
27;ALAGOAS;AL;2709301;União dos Palmares;04289;1;2709301042891;COMUNIDADE QUILOMBOLA;MUQUÉM;00011;COMUNIDADE QUILOMBOLA MUQUÉM;;;01420.001241/2004-20;-9.14270428448213;-36.0492143172449
27;ALAGOAS;AL;2706703;Penedo;04492;1;2706703044921;COMUNIDADE QUILOMBOLA;OITEIRO DOS NOGUEIRAS;;;;;;-10.2950394637199;-36.5817405450134
27;ALAGOAS;AL;2706703;Penedo;04494;1;2706703044941;COMUNIDADE QUILOMBOLA;OITEIRO DOS PRETOS;;;;;;-10.2898623888;-36.5584137388
