UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PB,SUMÉ,1.0,69.0,15.0,18.0,24.0,15.0,0.0,3.0,1.0,9.0,22.0
PB,SÃO BENTINHO,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
PB,SÃO BENTO,20.0,9.0,3.0,48.0,73.0,49.0,19.0,2.0,0.0,5.0,7.0
PB,SÃO DOMINGOS,2.0,11.0,0.0,11.0,4.0,2.0,0.0,5.0,0.0,12.0,4.0
PB,SÃO DOMINGOS DO CARIRI,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
PB,SÃO FRANCISCO,16.0,7.0,7.0,14.0,14.0,21.0,1.0,5.0,2.0,7.0,0.0
PB,SÃO JOSÉ DA LAGOA TAPADA,1.0,0.0,1.0,15.0,10.0,4.0,0.0,3.0,4.0,8.0,10.0
PB,SÃO JOSÉ DE CAIANA,59.0,26.0,25.0,40.0,9.0,24.0,4.0,0.0,0.0,0.0,0.0
PB,SÃO JOSÉ DE ESPINHARAS,8.0,1.0,6.0,24.0,43.0,13.0,0.0,0.0,0.0,4.0,2.0
PB,SÃO JOSÉ DE PIRANHAS,0.0,0.0,34.0,78.0,34.0,60.0,16.0,3.0,0.0,30.0,38.0
PB,SÃO JOSÉ DE PRINCESA,2.0,0.0,1.0,4.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0
PB,SÃO JOSÉ DO BONFIM,0.0,0.0,0.0,7.0,10.0,74.0,0.0,1.0,0.0,2.0,2.0
PB,SÃO JOSÉ DO BREJO DO CRUZ,0.0,0.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0,1.0,11.0
PB,SÃO JOSÉ DO SABUGI,2.0,0.0,1.0,5.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0
PB,SÃO JOSÉ DOS CORDEIROS,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PB,SÃO JOSÉ DOS RAMOS,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
PB,SÃO JOÃO DO CARIRI,5.0,3.0,15.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
PB,SÃO JOÃO DO RIO DO PEIXE,4.0,77.0,79.0,163.0,16.0,20.0,12.0,23.0,10.0,0.0,7.0
PB,SÃO JOÃO DO TIGRE,0.0,12.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,12.0,17.0
PB,SÃO MAMEDE,14.0,5.0,8.0,19.0,10.0,3.0,0.0,0.0,0.0,0.0,4.0
PB,SÃO MIGUEL DE TAIPU,5.0,6.0,5.0,5.0,5.0,3.0,0.0,3.0,0.0,2.0,1.0
PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA,0.0,38.0,79.0,20.0,30.0,36.0,22.0,6.0,4.0,10.0,5.0
PB,SÃO SEBASTIÃO DO UMBUZEIRO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0
PB,SÃO VICENTE DO SERIDÓ,0.0,0.0,8.0,24.0,41.0,65.0,7.0,0.0,0.0,1.0,0.0
PB,TACIMA,0.0,34.0,110.0,472.0,471.0,80.0,15.0,11.0,1.0,4.0,10.0
PB,TAPEROÁ,0.0,12.0,6.0,11.0,39.0,7.0,1.0,35.0,2.0,6.0,6.0
PB,TAVARES,0.0,9.0,9.0,49.0,24.0,50.0,10.0,0.0,40.0,8.0,19.0
PB,TEIXEIRA,7.0,35.0,24.0,19.0,14.0,44.0,10.0,30.0,1.0,3.0,20.0
PB,TENÓRIO,2.0,0.0,1.0,3.0,46.0,15.0,0.0,0.0,0.0,0.0,5.0
PB,TRIUNFO,0.0,4.0,5.0,1.0,1.0,9.0,2.0,29.0,5.0,5.0,6.0
PB,UIRAÚNA,4.0,3.0,4.0,7.0,12.0,11.0,3.0,11.0,10.0,10.0,4.0
PB,UMBUZEIRO,0.0,30.0,38.0,86.0,132.0,167.0,64.0,8.0,1.0,9.0,16.0
PB,VIEIRÓPOLIS,4.0,3.0,1.0,23.0,14.0,34.0,29.0,84.0,39.0,21.0,77.0
PB,VISTA SERRANA,0.0,0.0,6.0,10.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
PB,VÁRZEA,5.0,2.0,21.0,26.0,29.0,48.0,0.0,0.0,0.0,1.0,0.0
PB,ZABELÊ,9.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0
PB,ÁGUA BRANCA,1.0,1.0,17.0,121.0,77.0,11.0,11.0,5.0,4.0,5.0,3.0
